author,content,date,id,review_title,timestamp
John E. Markey,"In order to cut Alexa short on long descriptions, just say, ""Alexa...[command].""  When I'm leaving the dungeon to go back to town, I always interrupt her and I'm out quickly.In order to have more than one Player Character, just set up another Profile in Alexa.  See: https://www.amazon.com/gp/help/customer/display.html?nodeId=201628040",2 months ago,f2b97b55-b112-4dc2-ae6e-7a90f547392d,"Nice effort, fun but tedious",1504522313.5032682
Kimberly Bell,"Thank you for your comments. There is now an option to ""turn verbose off"" which gets rid of most of the wordiness for casting spells and getting rid of the defend low/middle/high instructions each time.  You can now rest in the dungeon for a chance to heal and also rest in town. You can also eat in town to increase your health.",16 days ago,7a06530e-7c57-4448-b8ba-709de5784d09,Great D&D style game,1504522313.5383594
Kimberly Bell,Thank you for the helpful feedback.  You can now rest in the dungeon twice before having to return to town and there is a chance to heal. You can also now rest in town by your choice and don't have to rely on the townsfolk. There is now a magic portal spell you can buy that will allow you to cast it and return to that exact spot without having to go from the start of the dungeon.,16 days ago,fc2ae670-096d-4adb-a49c-12cdc60dc87d,the game is a bit tedious when it comes to combat but i can get ...,1504522313.5594454
Kimberly Bell,"Thank you for your helpful comments.  We now created the ability to sell weapons, armors, and items in town.  We also have added a ""verbose off"" option that will get rid of some of the wordiness speeding up battles.",16 days ago,5f75c1d5-7d8d-4dc8-8ef0-b56506213afe,"Good, but could be great!",1504522313.5800004
Kimberly Bell,"Thank you for your comments. There is now an option to ""turn verbose off"" which gets rid of most of the wordiness for casting spells and getting rid of the defend low/middle/high instructions each time.",16 days ago,22662512-8817-4782-9d1a-0093df55789f,Fun but too many repetious explanations,1504522313.600079
Kimberly Bell,"Thank you for your comments. There is now an option to ""turn verbose off"" which gets rid of most of the wordiness for casting spells and getting rid of the defend low/middle/high instructions each time.",16 days ago,927f3e32-b937-4d26-a300-22bda0bddf93,Fun but time consuming,1504522313.6211388
Kimberly Bell,"Thank you for your comments. There is now an option to ""turn verbose off"" which gets rid of most of the wordiness for casting spells and getting rid of the defend low/middle/high instructions each time.",16 days ago,9f389836-12bd-4706-87b3-16d395ee43ac,"Nice start, needs work.",1504522320.375361
Kimberly Bell,"Thank you for your comments. There is now an option to ""turn verbose off"" which gets rid of most of the wordiness for casting spells and getting rid of the defend low/middle/high instructions each time.",16 days ago,2d78ae85-dfd3-426c-b37a-27d9055d86c8,Over and over and over and over,1504522320.3969193
Kimberly Bell,"Thank you for your comments. There is now an option to ""turn verbose off"" which gets rid of most of the wordiness for casting spells and getting rid of the defend low/middle/high instructions each time.",16 days ago,a5365329-8abd-40e1-adc3-ca78a8b2ee43,Please remove all unnecessary talk such as die rolls and how rules are ...,1504522320.4179983
Kimberly Bell,"Thanks for your comment.  We have added a 'verbose off"" option to help cut down on the wordiness and explanations.",16 days ago,1870b7a2-368d-4096-ad31-0f6b353c3189,"Fun Old School Style Text Adventure, but Talking",1504522320.4892375
Kimberly Bell,"Thank you for your comments.  There is now an option to ""turn verbose off"" which gets rid of most of the wordiness for combat and casting spells.",16 days ago,1ba81665-34a7-4fc7-853a-d551b4887eb0,good game but just needs some tweeks to make it fun,1504522320.5112963
Kimberly Bell,"Thank you for your comments.  You can now sell weapons, armors, and items in town.",16 days ago,6ac695ac-000e-405a-9538-f849c527a4f4,LOVE THIS GAME,1504522327.4348435
Kimberly Bell,"We are glad that you are enjoying the game and appreciate your comments. We have changed the town so you can now eat and get a bed at the inn and rest for a few coins.  We have added an option that you can turn the verbose off so it will not say the spell description now.,",16 days ago,ba026728-ce68-48c0-a8b1-65ee358c3e6f,D and D for the mind's eye,1504522334.454007
Kimberly Bell,"Thank you for your comments. There is now an option to ""turn verbose off"" which gets rid of most of the wordiness for casting spells and getting rid of the defend low/middle/high instructions each time.",16 days ago,3f3ecbb9-bd18-43ab-8ef8-90263eaccbd4,Ready to be much better,1504522334.4881842
Kimberly Bell,Thanks for the comments.  There is a teleport to town spell that you can purchase.,16 days ago,04ec68ae-a7c5-4b2b-a359-594766a4edc1,"Fun, but could be more.",1504522340.192771
Kimberly Bell,"Thank you for your comments. There is now an option to ""turn verbose off"" which gets rid of most of the wordiness for casting spells and getting rid of the defend low/middle/high instructions each time.",16 days ago,281d145a-ff00-4069-a5f2-ba249013b248,Great concept poorly executed,1504522346.129903
Kimberly Bell,Thank you for the kind comments. We released a new updated version in mid July with a lot of new options!  Go to the facebook page for alexa dungeon adventure for a listing of the new functionality.,16 days ago,a85c9d8a-b71c-4453-ad52-2573bcc51142,Amazing audio adenture,1504522346.189092
Kimberly Bell,"Thank you for your comments. There is now an option to ""turn verbose off"" which gets rid of most of the wordiness for casting spells and getting rid of the defend low/middle/high instructions each time. There is a ""teleport to town"" spell that you can purchase and there is now a magic portal spell that you can cast and then twice return to the location it was cast.",16 days ago,c0a80ff8-7883-415a-a22a-08bade44d535,Not fun!,1504522346.2307587
Kimberly Bell,"Thank you for your comments. There is now an option to ""turn verbose off"" which gets rid of most of the wordiness for casting spells and getting rid of the defend low/middle/high instructions each time.  We have added some fun interjections to the game.",16 days ago,0d4a50fa-e2eb-4111-ad06-86031c65feaf,Super fun and entertaining,1504522352.0663955
Kimberly Bell,"Thank you for your comments. There is now an option to ""turn verbose off"" which gets rid of most of the wordiness for casting spells and getting rid of the defend low/middle/high instructions each time which helps shortens the battles.",16 days ago,964193b6-43f0-4a8f-8e7d-703b026fd706,Battle system needs fixed,1504522352.127114
Kimberly Bell,Thank you for your comments.  We have added special items in the dungeon that will help you with dealing with monsters. You can now train in town once per level to increase different traits such as strength.,16 days ago,85ddea72-674a-4190-b4b7-22365c89de31,"Overpowered Enemies, Weak PC",1504522352.160182
Kimberly Bell,That is a great idea and we will definitely consider that for the next version.  Thanks for the feedback.,2 days ago,fe327a2c-a57d-4c38-ab20-02469c0853d8,Feedback,1504522358.1023061
Kimberly Bell,"Thank you for your comments. There is now an option to ""turn verbose off"" which gets rid of most of the wordiness for casting spells and getting rid of the defend low/middle/high instructions each time.",16 days ago,1c8fe19b-cf6a-48ed-9a62-7119ac78f698,Keep roll information,1504522358.1494617
Kimberly Bell,"Thank you for your comments. There is now an option to ""turn verbose off"" which gets rid of most of the wordiness for casting spells and getting rid of the defend low/middle/high instructions each time.",16 days ago,d893b59e-099d-4451-b97c-99226056fed4,Wish it was better,1504522364.963173
Kimberly Bell,"Thank you for your comments. There is now an option to ""turn verbose off"" which gets rid of most of the wordiness for casting spells and getting rid of the defend low/middle/high instructions each time.",16 days ago,033846ec-a61e-4f62-913a-3726553bc8f2,fun - for 5 minutes,1504522370.9213934
Voice Street,Thanks Debra. Happy to hear that you liked the game.,1 month ago,10dc3a70-371d-4abd-a1dc-08cf0cb4f6d1,Great,1504522423.004212
Voice Street,"Aram - Thanks for your feedback. I'm glad that you loved the game. I am so sorry to hear that ""Stop"" command didn't exit the game. I can truly understand that it could be frustrating. Unfortunately, I am not able to replicate the issue. We tried to stop the game by saying variety of phrases and it worked every time. We recorded a quick video demonstrating the same https://youtu.be/1p-LxO0ckTUQuick tip: Alexa will not hear the Stop command while she is speaking a question. You will need to wait for her to finish speaking and then try the STOP command. Please try it out.Thanks again for trying out Would You Rather for Family!",1 month ago,3611df60-6290-4ff0-8ea6-815f0b5bc924,Can't quit!!!!,1504522423.0533447
Voice Street,"Thanks for playing Kayhan. Yes, Alexa would continue to ask questions unless you say Stop or Quit. We thought about rounds but than decided not to include as want to get people to questions as soon as possible without any additional steps.",28 days ago,df83cf38-3939-4e39-9364-08dd8e0cf593,It was actually really fun!,1504522423.0754044
Voice Street,Thanks Kristy. Happy to hear that you liked the game. We are adding more questions very soon to make it more additive :),1 month ago,4b9dcca3-a7ac-478d-9227-fe2b995db21f,Love it,1504522423.1245346
Voice Street,"Thanks for your feedback. Our goal is to make games which all family members can play together. Try our new skill ""Simple Science"", I am sure your 7 & 11 year old would love it.",1 month ago,9dfd3cee-b36b-40fd-b4fd-37663edf010e,Easy & Appropriate for kids,1504522423.1471243
Voice Street,Karen - Thanks for your feedback. I am sorry that your didn't had a best experience with Would You Rather for Family. We are reviewing our questions database to ensure any duplicates/similar questions are removed. I assure you a better experience with the updated version which we will be releasing shortly. Thanks!,1 month ago,801eec34-88a9-4764-b6c0-eeab8962a4b4,"Not bad, and you can turn it off",1504522429.8489852
Voice Street,Thank you! Glad you liked it.,11 days ago,b6825687-73e3-479d-8e8f-df779cafe8e5,So cute,1504522429.882604
PG NYC,"of course even if the stop command didn't work, you could have just hit the ""mute"" button or even just rebooted the echo.",23 days ago,c24ab32e-276b-47bd-a09a-a502b8f122aa,Wouldn't shut off,1504522429.93374
Voice Street,"Katie - Thanks for your feedback. I am glad that you had fun playing Would You Rather for Family.I am so sorry to hear that ""Stop"" command didn't exit the game. I can truly understand that it could be frustrating. Unfortunately, I am not able to replicate the issue. We tried to stop the game by saying variety of phrases and it worked every time. We recorded a quick video demonstrating the same https://youtu.be/1p-LxO0ckTUQuick tip: Alexa will not hear the Stop command while she is speaking a question. You will need to wait for her to finish speaking and then try the STOP command. Please try it out.Thanks again for trying out Would You Rather for Family!",1 month ago,c37a7dd4-5fcc-413b-9fa7-4ad327623790,Wouldn't shut off,1504522429.93374
Voice Street,"Katie - Thanks for your feedback. I am glad that you had fun playing Would You Rather for Family.I am so sorry to hear that ""Stop"" command didn't exit the game. I can truly understand that it could be frustrating. Unfortunately, I am not able to replicate the issue. We tried to stop the game by saying variety of phrases and it worked every time. We recorded a quick video demonstrating the same https://youtu.be/1p-LxO0ckTUQuick tip: Alexa will not hear the Stop command while she is speaking a question. You will need to wait for her to finish speaking and then try the STOP command. Please try it out.Thanks again for trying out Would You Rather for Family!",1 month ago,a817b52a-b467-4550-ae1b-36ea51836b7f,Wouldn't shut off,1504522429.93374
Voice Street,"Thank you Denise. We are adding more questions this week, do try it out again. Thanks.",11 days ago,f08f9392-4bbc-4868-9eab-c1f407e087ab,Fun,1504522429.9578629
Voice Street,Thanks for playing and glad to know that you had fun. We are trying our best to make the experience better. Stay tuned!,11 days ago,b81901fc-d2ab-4300-b38b-65dc57b4fdec,Fun but too fast,1504522429.9789197
Voice Street,Thank you!,7 days ago,9e4eb33b-0c3b-420e-a5ad-f0e642aa2149,Great,1504522436.6845367
Voice Street,Thanks Debra! Happy to know your family love it.,28 days ago,82cb8859-cb6b-47a6-80f6-e865806119b5,Very fun,1504522436.7086005
Voice Street,Thanks Shalini!,7 days ago,de2e9860-855b-4a03-ab11-c2e401060cbf,Four Stars,1504522436.730659
Voice Street,Glad you loved it. Its very motivating when people like your work. Thanks Trekker.,11 days ago,ba7cbdaf-f835-4ece-8d54-d84877f7b2b0,Awesome Skill,1504522436.7657552
Voice Street,Thanks @Zina. We understand the importance of good questions. Thanks for playing.,7 days ago,25b1c28b-4db2-4745-8dd4-3c8b1e010395,A simple yet fun game - what makes thisgreat are the imaginative questions ...,1504522436.7838027
Voice Street,"Aleece - thanks for your feedback. I am glad that you had fun playing Would You Rather for Family.You can say variety of phrases like ""Stop"", ""Cancel"", ""Good Bye"", ""exit the game"" to stop the game. We recorded a quick video demonstrating the same https://youtu.be/1p-LxO0ckTUThanks!",1 month ago,84a4e414-4dc9-4a90-a4bd-3cc628cc338f,"Fun game to play but it is hard to figure out how to get the game to stop.  You have to say ""Alexia stop""",1504522436.8289235
Voice Street,"Thanks BuyersRemorse. Yes, it additive :)",7 days ago,8e4f1b6e-1c9d-4680-9a6f-1ce2f16ea004,Great fun game,1504522442.7028098
Voice Street,"Chris - thanks for trying out Would You Rather. I understand your concern but believe me we have spent lot of time to make WYR experience as good it is today.  Speech recognition capabilities of Alexa is still in a very nascent stage and accuracy level goes down significantly if she needs to match the user response to a large set of answers.  Hence we decided to let her move on to the next question if she is not able to process the response. Thanks for your understanding, I would appreciate if you can update your rating/review. Thanks.",11 days ago,4204518f-6519-4161-bb2f-b9913ce4b30d,Not much of a game,1504522448.3870537
Voice Street,"@Victor, thanks for trying out WYR for Family and glad that you had fun playing it. I am sorry about the repeat questions.  Was it in the same session? or it happened when you played a new game? Our database of questions is pretty large and it is programmed to not ask the same questions again while you are playing. However if you start a new game there is a chance it might ask the same question again. I will look into how we can make it better so no duplicate questions even when you start a new game. Thanks for your feedback.",7 days ago,2e5f2ea1-b03b-4637-94dd-7395c91d936f,Fun,1504522448.4201417
Voice Street,John - thanks for trying out Would You Rather for Family.  We are sorry to hear that the skill will not go past 4 questions. However the issue was due to an outage at Amazon end and the Alexa service was down. All the skills on the platform were affected as reported by various people. Please try the skill again and reconsider the review. Thanks. http://downdetector.com/status/amazon-alexa/news/146941-problems-at-alexa,1 month ago,1a901cca-1da2-4ada-b985-9d368ce95417,Would not ask many questions,1504522454.3977313
Voice Street,Thanks for playing Chad. Alexa allows to keep the stream open for only 8 second. Alexa platform is evolving and its a limitation of the platform at this point. We will be adding the multiple player capabilities in future. Please reconsider your rating. Thanks.,28 days ago,88781935-e250-454b-9875-0a2550ec0769,Goes too fast,1504522454.4197633
Voice Street,"Thanks for your review. You will love it. Just say ""Alexa, Start Would You Rather""",1 month ago,8a7e5650-c436-401c-95d8-3940feb21891,Would you Rather,1504522454.4544134
Voice Street,Thanks for playing KProuty. Alexa platform is evolving and its a limitation of the platform at this point. Alexa allows an ability to pause ONLY for Music and Sounds skills.  Please reconsider your rating. Thanks.,11 days ago,824d9770-bf94-421c-83d1-9fc9d51be8c3,Need to build in pause ability,1504522459.7257633
Amazon Customer,Dear Amazon Customer - Thanks for the feedback and apologies for the bad experience. It was a bug which got introduced when I updated the code earlier this week. It is fixed now. Please try again and I would appreciate if you can reconsider your review. Many thanks!,3 months ago,bf4b484a-c530-4684-bace-456db03822db,Epic Fail!,1504522459.746819
Voice Street,"Cindy - Thanks for trying out Would You Rather for Family. We are sorry to hear that the skill doesn't start for you. If you use the word ""Play"" sometime Alexa gets confused and try to search for a song or a movie. Try saying ""Alexa, Start Would You Rather"" and it should work. Please try the skill again and reconsider the review. Thanks.",1 month ago,3bc7d625-ea31-4a30-8175-a58e95c25812,Keeps bringing me to the movie,1504522459.7689078
Amazon Customer,Daniel - Thanks for the feedback and apologies for the bad experience. It was a bug which got introduced when I updated the code earlier this week. It is fixed now. Please try again and I would appreciate if you can reconsider your review. Many thanks!,3 months ago,9a372046-508d-4dd3-ab9f-837a362ab42e,sounds like random reply,1504522459.7899947
kailash,it's fixed :D,3 months ago,e460f28c-74b8-456f-9dbb-cc11afb4ce46,Nice but repetitive,1504522494.927115
Amazon Customer,"Hi Robin, thanks so much for your review, support, and very thorough feedback! I'm happy to say that we're working to add support for the Echo Show to make the game very easy to play with the device's screen! Currently, we offer users the ability to say ""What cases are left?"" to hear a list of available case numbers to pick from, and you can also see a list of the available cases in the Alexa smartphone app (just tap the home icon tab in the app while playing). Thanks again for your excellent feedback and I hope we can earn a 5/5 star rating from you in the near future :)",1 month ago,bb03e0b0-5ac9-4cd9-a426-eaa3c4f4fea2,Well done but can't quite be done perfectly without seeing your picks.,1504522508.4340987
Amazon Customer,"Hey Dan,Thanks so much for your feedback and review - I'll be adding support to hear a list of which case numbers are available soon! In the meantime, take a look inside the Alexa app ""home"" tab to see which cases are still available :)Cheers! - Nick",2 months ago,9a4398b7-13c6-439c-a01a-79fdf6b32829,Fun game,1504522508.4821985
Amazon Customer,"Thanks for your review! We're actually testing Echo Show screen support right now, so it should be publicly available in about a week :)",19 days ago,c6055042-b2d5-4ef9-9c3f-d504e7a532bb,Fun Game,1504522522.3401291
Amazon Customer,Thanks J! How can I improve the game to earn that 5th star? :),1 month ago,878d95cb-3f05-4dc1-8139-505bfe6eee2e,Fun game,1504522522.4313755
Amazon Customer,"Thanks for your review of Deal or No Deal (unofficial), Carl! What can we do improve the game to earn a 5/5 star review from you? :)",1 month ago,9b2951fc-da08-4048-896b-6a99aa2ce030,I lost my shirt,1504522529.199738
Amazon Customer,"Hey Lisa, thanks for the feedback! I'm working on adding the ability to ask for what cases are available but it's going to take a few days it to go through Amazon's approval process. I'll let you know when the update goes live :)",2 months ago,6e708bbe-880d-418b-bab7-02d07ed9b016,Fun but wish you can ask for the numbers of cases that are left to pick,1504522543.155032
Amazon Customer,"Hey Cathy, thanks for your review! What can we do to improve the game to earn a 5/5 star review from you?",7 days ago,ce124ff8-fe49-4418-945a-1ab754101a1f,Four Stars,1504522543.2262566
Amazon Customer,Great to hear you're enjoying the game and thank you for the review! How can we improve the game to earn a 5/5 star rating?,27 days ago,888b5560-cb4e-4764-8e0b-3bba405b59e5,Great!,1504522556.841604
Amazon Customer,"Hey TAS, I'm happy to say that we've added support for the Echo Show's screen! Hope we've earned an updated 5-star review from you :)",10 days ago,8e9eb6ba-d191-4bd3-9af4-1ac4e8d39fdf,Nice game butt,1504522562.9380622
TAS,I look forward to the coming update! Keep up great work on echo!,1 month ago,cbec9c05-68d2-4d62-9eb5-143ca02a6561,Nice game butt,1504522562.9380622
Amazon Customer,Thanks for the feedback! Working on it :),1 month ago,12c4268f-adfa-401e-9cc6-bd2763e4db91,Nice game butt,1504522562.9385908
Amazon Customer,Great feedback Andrew! I'll add this improvement to our to-do list :),2 days ago,bf9e7ae0-9d22-498e-9f30-db54f27c4292,Funnnn,1504522582.694849
Amazon Customer,"Hi Kaitlyn, thanks for your review! You can also see a list of available case numbers and amounts in the Alexa app on your smartphone. Just tap the home icon in the app after you've opened it :)",1 month ago,724bcd0d-d9dd-4385-a2be-5298964a3425,Fun game,1504522582.725931
Amazon Customer,"Hi TLS, thanks for your review! What can we do to improve the game to earn a 5/5 star review from you? :)",19 days ago,c623203d-8088-4251-a207-5af83d4b9463,Fun game,1504522588.409323
Amazon Customer,Thanks for the review! Any tips on how we can we improve the game in order to bump your 4/5 stars to 5/5 stars? :),1 month ago,010768d4-cce2-402e-9cd8-9c494541f678,Fun!!,1504522595.4406793
Amazon Customer,"Hi there, thanks for your review! Unfortunately sometimes Alexa doesn't hear things quite right, but this can be improved by completing the ""voice training"" in the Alexa app (settings -> voice training -> use the dropdown to make sure you're training with the right device -> ""next"" and follow the steps). Also, the ""deal or no deal?"" prompts always support basic ""yes"" and ""no"" answers which Alexa is better able to understand than ""no deal"". Hope this helps!",1 month ago,ccf806f6-500b-4676-ba7e-d79abd1f4cc5,"Good game, but...",1504522601.789559
Amazon Customer,"Hi Rhonda! To see the list of unopened cases, open the Alexa app and tap on the home icon. While playing the game, information about what cases are available and what amounts are still in play will appear here. If for some reason it's still not showing up, try force-quitting the Alexa app on your phone then re-opening it.",1 month ago,8b706197-c6c8-4bfb-9e19-c5bba29bdf2e,Fun!,1504522612.5688555
Amazon Customer,"Hi Zengar, just wanted to follow up to let you know that you can now say ""What cases are left?"" while you're playing to hear a list of case numbers still available to pick from. I've also fixed the issue with the game opening random cases when you actually said something different. I really hope you'll give Deal or No Deal another try!",24 days ago,575646c3-c5b3-4f60-93b9-d8f19a8f873d,Repetitive boring and stupid,1504522612.64105
Amazon Customer,"Hi Zengar, thanks for your feedback. Have you tried opening the Alexa app on your phone while you play? You can see which cases are still available and which amounts are still available there. If you have any other ideas to improve gameplay please let me know - I'm all ears! Thanks!",2 months ago,fe9be644-0c86-4d37-8080-057edc86ae13,Repetitive boring and stupid,1504522612.642053
Amazon Customer,"Hey JBAD, thanks for the review! Great to hear that you're enjoying the game, but what can we improve to earn that 5th star? :)",1 month ago,13cbeb11-eeb6-4711-adb3-91c74ac63809,Fun,1504522612.662107
Amazon Customer,"Hi there! I'd love to debug this issue for you. May I ask what device you're trying to play on? Echo, Echo Dot, Amazon Tap, Dash Wand, etc.",2 months ago,a6275c21-b7e7-4fdc-82c7-8ded0e67a24b,Fun but disconnects all the time,1504522625.0121267
Amazon Customer,"That's a great idea, Ryan! I'll add it to my to-do list :)",1 month ago,be19d1a1-09ac-481f-abf3-e2120a67d822,Won $1M first game,1504522637.850242
Amazon Customer,"Hi Ken,I'd love to hear your thoughts about how I can improve it without changing the concept of the game too much! Will you send me an email? alexaskills@nickschwab.com.Thanks!",2 months ago,dd2cd553-68d3-4793-8ffe-45fbc2c73791,Repetitive & Boring,1504522637.8733037
Amazon Customer,"Hey Robert, thanks for your review! What can we do to improve the game to earn a 5-star review from you?",1 month ago,29fd8cef-e880-490a-aaac-6a7f3ee608b8,"Works great but,",1504522637.9063916
Amazon Customer,"Hi Pat,The cases are randomly shuffled every game, so it sounds like you're just having a small streak of bad luck! Not even I have won $1,000,000 (and I programmed the game), but I've been pretty close. I highly encourage you to keep playing - you're bound to pick a case with a large amount sooner or later :)",27 days ago,d8bbd505-3351-4bf9-af86-793c5750fb97,Always the box next to what I pick is 1 mil,1504522637.9284534
Amazon Customer,"Hello,I'm sorry you're experiencing troubles opening Deal or No Deal on your Echo Dot. Can you please tell me what phrase you're saying to try to open the Skill and what Alexa's response is? This information will help me debug the issue you're experiencing.Thanks!",2 months ago,ed58a168-9723-4289-ab62-ce534f1a0989,Does not work,1504522637.9715972
Holly B Restifo,Mine did too!,1 month ago,ef505386-a03e-4216-83c5-85be6b1345f0,Doesn't work,1504522694.509058
Michael Navat,"Eddy, thank you for your comment.All of your complains have been noted.Amazon does not allow skills to keep running without user interaction for more than few second. Based on your comment we will design a solution for this specific limitation.About misheard words - we can only offer you to sit close to the device for better experience. The game is limited by the abilities of Alexa. Based on your comment we will be on the look for more advanced solutions.Verto Lab Team",2 months ago,cf7cab69-6df9-497e-9326-8203887f3794,"Fun game, lots of potential, needs some tweaking.",1504522839.555343
Michael Navat,"Janet, thank you for your review.Based on this feedback, Categories Game now has more basic categories, and a weekly category.Hope you enjoy it.",2 months ago,71ce4bbc-4f3d-4b04-9179-4bc3772a8042,This is fun and just hard enough at times,1504522846.4146812
Michael Navat,"Hey,Thank you for your feedback.Would you mind of sharing your untaken answers?Thanks",3 months ago,9ec1fd5d-f4ea-4b78-b7cd-fb8f42cc754e,Doesn't take the correct answers,1504522846.4618323
Michael Navat,"Thank you for your comment.We have added the following explanation to the description:Scoring system for each category:- If you could not answer on time, had a wrong answer or Alexa had trouble understanding you (we're sorry for that), you get 0 points for the category.- If your answer was accepted, you get 50 minus the number of seconds it took you to answer.Hope it makes it clear,Verto Lab Team",2 months ago,a6fdec28-690c-468f-b33d-39a08cd4a447,How do you score?,1504522858.597373
Michael Navat,"Shauna, thank you for your detailed comment. It helps us a lot.About talking over her - You may interrupt Alexa by starting you answer with ""Alexa, ..."". In any case, we will commute this to Amazon.About more than one person - We plan on adding multiplier game mode. The fact that she shuts down should also be discussed with Amazon.About time running out, you may ask Alexa to repeat. We'll also ask Amazon for a better solution.",1 month ago,b5063083-9a30-46c1-b8cc-1aa024440ff3,Love it! But some glitches...,1504522864.716634
Michael Navat,"Thank you for your comment.Based on your feedback: - We now shuffle the set of categories. - You can now skip a category by saying ""I don't know"" - We've explained the scoring system in the description.",2 months ago,2a47867c-a78c-4e47-9b8f-f912f015ac36,"Couldnt think of an animal with ""U""...",1504522871.431611
Michael Navat,"Thank you for your comment.That's a good idea. Starting now, this explanation will not be repeated after you hear it 10 times.",1 month ago,1d851e7e-191d-42a0-86fa-9f8bd7270be4,Fun,1504522871.494819
Michael Navat,"Mihin, thank you for your comment.We're working on this problem. There is validation for some of the categories. If it works well and doesn't reject good answers, then we will expand the validation to more categories.While the game presents the challenge, it's up to you to play it fair.",1 month ago,3b770876-b387-4de0-88c3-74fc661f73ae,Doesn't matter what you guess...,1504522871.5268674
Michael Navat,"Thank you for your comment.Based on your comment, Categories Game now skip category if you say ""I don't know"".",2 months ago,173d895b-2160-4534-8f2a-6ce4b152d2f6,Ahhh,1504522890.9593918
Michael Navat,"Thank you for your comment,Based on your feedback, we've made the validation more strict. We plan to add event more validations.Thank you",2 months ago,e4f4f13e-8816-4bba-968a-17638d5f7a5c,All sorts of terrible.,1504522910.4372137
Michael Navat,"Thank you for your comment.This limitation is presented by Amazon. Currently, you can ask to skip the hard ones. We will add the option to ""Ask for more time""",2 months ago,de6962a4-bf2e-4c5f-8004-4af769faaec8,Fun but crashes a lot,1504522922.246609
Michael Navat,"Sure, will do.Thank you",1 month ago,98c758c7-f7d4-4837-a819-e08ec205dd36,Category idea,1504522952.5950499
Michael Navat,"Thank you for your comment,Based on your feedback, Categories Game now accept similar words. For example, we now accept ""Rwandan"" because it is similar to ""Rwanda"". Russia works now as well.",2 months ago,75d0960c-8562-4aba-b36d-b3c0838d944c,Needs to go back to geography school.,1504522952.6151025
Michael Navat,"Mihin, thank you for your comment.We're working on this problem. There is validation for some of the categories. If it works well and doesn't reject good answers, then we will expand the validation to more categories.While the game presents the challenge, it's up to you to play it fair.",1 month ago,f17433b7-d16d-42b6-b517-fa70f55488c2,Fun to play but needs work,1504522971.2650905
Michael Navat,"Thank you for your comment.Based on your comment, we've added a leaderboard. Even if you haven't reached the leaderboard, Categories Game will tell you just how far you are from reaching it.The leaderboard is here: https://www.categories-game.com/About multiplier mode - currently, the game only works in a single player mode. If you have more people in the room, you can all have a team game.",2 months ago,07a10be7-bfc7-45e4-ae65-130ec7e9911a,"I did good or bad, but how would I know?",1504522977.0932121
Michael Navat,"Mihin, thank you for your comment.We're working on this problem. There is validation for some of the categories. If it works well and doesn't reject good answers, then we will expand the validation to more categories.While the game presents the challenge, it's up to you to play it fair.",1 month ago,48d65324-3ea5-4033-a382-036022d4269b,Dumb,1504522977.1393306
Michael Navat,"Mihin, thank you for your comment.We're working on this problem. There is validation for some of the categories. If it works well and doesn't reject good answers, then we will expand the validation to more categories.While the game presents the challenge, it's up to you to play it fair.",1 month ago,0bec8e12-22c4-48c3-bcc7-426b9263451e,Makes no sense,1504522983.0442798
Michael Navat,"Thank your for you comment,Would you mind sharing what exactly you said?Many users are playing the game successfully, and it is very important for us to improve the experience.",2 months ago,4b91c9df-a785-42f7-b875-0ba8e797fa31,Boo,1504522983.064383
Sarah,Thanks for the positive review - I'm the developer. We have a leaderboard coming soon along with lots more questions.,6 months ago,4fff1697-4ac2-43f4-8e8e-3aad7c40e315,Really fun!,1504523076.4001472
Sarah,Hello - we think we have identified the bug you were experiencing and corrected it.  Sorry for the inconvenience.,1 month ago,cbf7acef-c8d1-49c3-b0a6-1f2891488e6c,Unha,1504523083.3243291
Hollyecho Montgomery,"Alexa on my two Alexa's and my daughter's Alexa can not ""Access"" Three questions right now.   - it has been over a week now.",1 month ago,32fb77ba-b888-424d-8727-110eeae8573e,It Is a Buggy App,1504523089.125369
Sarah,Hello - we think we have identified the bug you were experiencing and corrected it.  Sorry for the inconvenience.,1 month ago,019c38b3-0810-43bd-a204-c367677d89fa,It Is a Buggy App,1504523089.125369
Sarah,"Hello.  Other users are not experiencing this problem.  Could you try disabling the skill and re-enabling?  If that doesn't help, maybe call customer support?  Bad reviews hurt our business, so we want to correct this if we can. Thanks!",2 months ago,393f5c52-e407-4c12-bdfb-12311f2638c5,Would be a great game if it worked,1504523089.1484096
Sarah,"Hello.  I am the developer for this app.  I have been trying to duplicate the problem you are having, but haven't been successful.  I have been checking developer forums to see if this is a common problem with Alexa.  The one star review really hurts, so I want to correct this if possible.",5 months ago,1b41fa3b-a5a3-4b0a-82da-d4b5bdd392e3,No longer works,1504523109.0441418
James,Hi. I'm the developer who created this game. I appreciate your feedback.,8 months ago,27bfd60a-68cb-460c-bc8a-239bbe2c7767,AWESOME GAME!!!,1504523213.852826
James,Hi. I've been trying to replicate this problem and I can't. I think it's kinda unfair to my skill to give it 1 star if your complaint has more to do with the device than my game.,7 months ago,a5b408b6-d964-4bf0-a29a-eef767de6255,Buggy,1504523213.9520628
Matt &#34;Fried Rice&#34;,"Thanks for responding, James.  I can't say that we've necessarily ""produced"" the behavior, since it seems to happen on its own and randomly.  I'll see if we can get a recording or video or something.",7 months ago,c5269b02-3bd6-47d1-8c9b-3f1bb9bd6951,"Love it, but SUPER BUGGY",1504523219.4880602
