author,commentNum,content,date,id,rating,skill_title,timestamp,title,vote
Shelly C.,0,"I have had trouble falling asleep for over ten years and recently I have had to listen to Ocean sounds to help me sleep but I could never find one with everything I really wanted. Sleep sounds and relaxation is open to listening to their customers and adding sounds that may help them. For example, I wanted a continuous looping rotation of all the water sounds. They are working on that for me! I also love how realistic the sounds actually are to the real thing. I am very impressed and I'm here to stay 😊","on March 23, 2017",2dcaefb9-84ef-4acb-98d6-52c580ee841c,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381309.606082,The sleep starts here!!!!! 3/23/17,5 people found this helpful.
Amazon Customer,0,Sleep is so incredibly important- this skill will help you realize that. Swiss massage knocks me and my pup out within minutes.,"on May 3, 2017",3bb95a71-f3b0-4f2f-b235-e434024c23bb,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381309.623469,Sleep saver,2 people found this helpful.
Candy,0,Awesome....The best app... Mahalo......,"on May 11, 2017",6bd5ff59-bd77-49ba-b6bf-49d10d82b393,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381309.6436858,Sounds,One person found this helpful.
Dan,0,Very good relaxing sounds.  Great quick customer service when I had problem registering.  Turns out my problem was knock off app i had skill enabled.,"on August 9, 2017",7520ba14-d9f5-4c15-a3d5-a0630bbec2e9,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381315.250773,Very good relaxing sounds,One person found this helpful.
chrissy,0,Rain.....Sounds too much like White noise.Heavy rain and thunderstorm...also rain forest... sound Great!....,"on August 13, 2017",9228f623-1a3a-4835-8fa7-8a3cdeb3c63c,4.0 out of 5 stars,Sleep and Relaxation Sounds,1504381315.2702148,Rain,2 people found this helpful.
Shelly LaPlant,1,"Used the skill regularly,  now it wants me to pay for the sounds I like.  I  will be disabling it and using another skill available from someone else.","on August 31, 2017",9ab300f8-c094-44cc-adc1-b290fd984050,1.0 out of 5 stars,Sleep and Relaxation Sounds,1504381315.3030488,Not paying for the  premium version,2 people found this helpful.
Amazon Customer,0,This eco. Means everything to me i live its like haveng someone around to help me answer my questions its amazeong little thing i love it everybody should have one🙄👍,"on May 28, 2017",2fcdd1dd-6afe-4bae-a4b8-305f711dce70,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381315.323427,Its the geeasest,2 people found this helpful.
Dakota,0,I don't usually like writing reviews but I really love this skill! My chihuahua gets anxious and the sounds help block outside sounds and calm him down. It also has helped me sleep numerous times. I love how many options there are for sounds and that most of them don't have a horribly obvious loop to them.,"on May 20, 2017",20ac675a-db37-4111-8a8c-3fe177095608,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381315.3481998,Amazing,One person found this helpful.
TNBC12,0,This skill is easy to open and the sounds are great.,"on August 28, 2017",c26ae080-f67f-4cf1-880f-6fa4ed9c2826,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381315.3690932,Simple to use and works great,One person found this helpful.
Patrick B. Armstrong,0,Great for a deep sleep.,"on May 3, 2017",c0697169-eb69-470e-90c7-c24dc8210ffe,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381315.390718,Sle,3 people found this helpful.
JIGNESH D JARIWALA,0,Awesome,"on March 27, 2017",af15695f-6770-4d01-94b8-dbc42b250b82,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381315.410392,Awesome,3 people found this helpful.
Matthew Miceli,0,I like to have City Sounds going on in the background when I'm alone at home tinkering around. It makes for nice company.,"on May 14, 2017",81836083-c681-4a4e-8164-a1b7a07fd1fb,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381315.431964,"I love this skill, one of my favor",2 people found this helpful.
ANN,0,After a overwhelming day of hospital life sleep is the only that MF in my mind. But it's hard to whine down for a restful sleep. This skill does the trick every time.,"on May 15, 2017",f3dfd6f9-5634-49be-83c1-b32359e3a3f4,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381315.453642,Great for my troubled sleep on somedays,One person found this helpful.
Heidi Alten,0,Nice variety. The only caveat is you have to be very specific with Alexa to get into the app and then play the sound. I'm learning 😊,"on June 14, 2017",6ac18daa-d82c-4111-be3f-70ebba94e736,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381321.030474,Great skill,2 people found this helpful.
Milton Davis,0,Hopefully the developer reads this. Wouldn't it be even more amazing if the sounds could be used as alarm sounds to calmly wake you up in the morning (heavy sleepers excluded).,"on August 11, 2017",4c1f470a-fadd-4fcd-adfc-c0936c8b15a5,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381321.048388,Love it but....,0
Leo steve jobs was just thinking of going to get tANE K🐕🐕🐶🐩🐩🐱🐀🐭🐄🐯d    :/ l 😶,0,"I've had difficulty sleeping since my husband died, and ambient noise at night is just about the only thing that helps. This app, with so many different choices, has been brilliant. I fall asleep faster and stay sleeping longer. Its a lifesaver right now.","on June 8, 2017",a857a086-90ff-4ebe-a902-d4896c452ebf,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381321.0685172,God help me if the internet goes out...,One person found this helpful.
S. Mcferren,0,"Absolutely love this app, and it works great! Really helping me sleep.","on August 15, 2017",8fe66b3c-b36a-4e5e-8c3a-af57fe08cd4c,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381321.088011,So Helpful!,One person found this helpful.
Ymirgirl,0,Very soothing sounds.  While playing the thunder it cut off.  Will need to work with it a bit more,"on June 26, 2017",b9df5749-e25b-45c2-a2a6-60637461103b,4.0 out of 5 stars,Sleep and Relaxation Sounds,1504381321.1110091,Sleepy,One person found this helpful.
Chelsea,0,"This skill is beyond awesome, I was listening to forest sounds on my phone with ear phones before. which anyone who has slept in earphones knows it super uncomfortable. This skill gives me the great sounds and not uncomfortable.","on June 5, 2017",d21cd9a9-751b-425d-a80b-042d3551ddf7,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381321.132384,Love this skill,0
Jason Purkey,0,Love it so much!,"on March 17, 2017",c37200fb-f24c-4836-9864-4a0aabe9deae,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381321.161742,Great app,3 people found this helpful.
D. MacDonald,0,So many high quality sounds to choose from!,"on July 9, 2017",8eace1a3-fa7f-47cd-ba48-12149b441449,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381321.191085,Perfect!,One person found this helpful.
Bill,0,This skill alone just about makes the price of admission to echo worthwhile. The sound are great and work wonderfully. Getting used to the invoke commands took a day or two to figure out but nothing to crazy. Keep up the great work and thanks so much for the skill!,"on April 11, 2017",53fa1402-b510-46cc-806a-9c52c0f7b830,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381321.213196,Amazing skill,One person found this helpful.
Stacye,0,"I love the new sounds added! This is terrific, I only wish I had it when my kids were little! It's great for clearing a busy mind before bed.","on July 22, 2017",6855adcb-6d05-4c23-acb2-33cfcfcc53a4,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381321.236352,Love it!,One person found this helpful.
John G.,1,I greatly enjoy the App but telling Alexa to play sound1 AND sound2 AND sound3 is very problematic.  I would love an interface where I can create these combos and then have Alexa pull from the list.In general the paid features are worth it but we need a better way to utilize these new features.,"on August 6, 2017",d36c8100-eff3-4839-943a-71d0e8a8442d,4.0 out of 5 stars,Sleep and Relaxation Sounds,1504381326.811379,With new features we need better control,One person found this helpful.
kim l parker,0,Good sounds,"on July 25, 2017",c9037bd9-634f-4e73-a93b-316bc0f9b54d,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381326.8381472,Great!,3 people found this helpful.
Jonathan Steinhart,0,"This is the cure for my usual insomnia. I'm hooked. I have been meaning to check out all the sounds, but white noise is so effective I haven't made it there yet. Only slightly annoying thing is the gap (which is pretty apparent in white noise). But this is a very minor gripe.","on March 15, 2017",e567e328-18bc-497e-b9ea-c795ade059fe,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381326.863154,I fall asleep to it every night,4 people found this helpful.
J S Gariglio,0,I am from the country and the crickets are great and have helped me sleep so much better now that I live in town. Takes me back home every night to sleep.,"on May 16, 2017",9afb7a6e-eab7-4740-bd6c-85aeddd84fe9,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381326.886921,Love the new aounds,2 people found this helpful.
Micha G,1,"But they stop after 5 to 10 minutes, I wanted it to play all night to help me slerp, but the quiet kept waking me up.","on March 13, 2017",7a1a6d5a-6d12-42b0-8767-72dc9345bdb4,2.0 out of 5 stars,Sleep and Relaxation Sounds,1504381326.9242759,Sounds are ok if you capn get them to work,4 people found this helpful.
Sdwrodgers,0,Relaxing sounds to help me sleep!,"on August 15, 2017",2a02a43f-dcae-437c-b874-f86c569a05e9,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381326.9495838,Helps me every night!,One person found this helpful.
Jason MP,0,Love the distant thunder,"on June 26, 2017",fb7f3772-1127-492e-8875-27d54000e204,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381326.9713311,Sounds so good,One person found this helpful.
Jaye Joyce,0,"Would love to be able to combine sounds.  Great app though.  Lots of choices, good sound quality.","on June 1, 2017",0d1d7706-432f-4fa5-b265-a016502661db,4.0 out of 5 stars,Sleep and Relaxation Sounds,1504381326.9911108,Best app of its type,One person found this helpful.
Ross V Ketchem,0,Many good sound options for every taste. Only negative is that some of the sound loops are pretty short also must restart via Alexa each time you want to change sound.,"on July 26, 2017",29e0dd34-37da-4f78-a67e-d4756a57ca1d,4.0 out of 5 stars,Sleep and Relaxation Sounds,1504381327.008429,Great for falling asleep,0
Randy,0,Works great.  Love it...,"on March 24, 2017",3a10a42e-1b52-41e2-89ad-cae0ede23833,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381327.028008,Awesome skill,One person found this helpful.
PT Bermon,0,Also in the afternoons.,"on August 27, 2017",e4508e86-bc2b-4c4a-bdf6-171fa758eaee,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381332.750323,Helps me sleep every night.,One person found this helpful.
Penguin,1,"Hi, I enabled this app before Aug 8, so shouldn't I have the premium songs free?","on August 21, 2017",c0d4ae0f-8641-4100-a029-4ed8f44a429e,4.0 out of 5 stars,Sleep and Relaxation Sounds,1504381332.7890618,Curious about why I don't have premium songs?,5 people found this helpful.
James C.,0,I like the variety of sleep sound options!  Excellent sleeping aid!,"on March 22, 2017",7e6f5f43-af07-429c-b7b9-837b25137109,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381332.8091211,Very Soothing!,2 people found this helpful.
Annie Morasco,0,"I love sound skill!! If you haven't tried whales yet, give it a try it's my favorite!!!","on July 17, 2017",d8d82307-354f-4980-a527-335b68534cdc,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381332.828626,Great skill,One person found this helpful.
Kindle Customer,0,Helps me get to sleep,"on May 14, 2017",61552b7d-91f5-4b93-9b1b-dd756eb3cb58,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381332.8481972,Love it,One person found this helpful.
cossitt,0,"The sounds and choices you have are excellent. My only complaint is the timer function doesn't work when ever I ask ""Alexa, stop in 2 hours. She just stops completely.  Hopefully you can fix the timer function, with maybe another command other then saying stop....","on April 13, 2017",16ba92d3-2466-4444-bc39-29e05522f6e3,4.0 out of 5 stars,Sleep and Relaxation Sounds,1504381332.8649862,Good,4 people found this helpful.
Terrence H.,0,Twice last night I started up crickets and both times it stopped after 5 minutes.,"on July 21, 2017",182d771c-47f9-478d-a90f-1aa3180e1eae,3.0 out of 5 stars,Sleep and Relaxation Sounds,1504381332.882348,Needs work,One person found this helpful.
Obi Rob,1,"Until they set up the ""unbelievable"" premium price of $20 for all the sounds. Unbelievable is truly the word to use for such a hefty price tag.","on August 9, 2017",d587dbdc-33de-4b40-9e88-8fca58f4e623,1.0 out of 5 stars,Sleep and Relaxation Sounds,1504381332.911875,Was good...,4 people found this helpful.
John E. Pombrio,0,Lots of nice choices.,"on March 9, 2017",db1a6e0f-b3bf-47b3-9927-450db256f49e,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381332.930602,Sounds that are good for covering noise for sleep and reading.,One person found this helpful.
S. Mayo,0,I really like this skill I can't wait until they add rain on a tin roof sound. They are supposed to let me know when it gets added.,"on March 18, 2017",36f657a8-1c69-4c9b-8705-a0b44f23a2c9,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381332.951211,Awesome skill!!,2 people found this helpful.
scott booher,0,I give this app 5 stars it is very good and has great sounds that help me fall asleep. Great job.,"on May 16, 2017",05c8d398-8093-4c23-8ebf-5ed1a065bf38,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381338.53774,Awesome,One person found this helpful.
Jessica Humes,0,"We've tried different white noise machines and skills but this one hit the spot for both the baby and husband. Now everyone is getting a good night's sleep! We especially like listening to the ocean when settling down for bed, after a long day in the desert heat.  :)","on July 17, 2017",fdb7eac8-ba99-451f-8a97-a44b014e89cd,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381338.557771,Just what we were looking for!,One person found this helpful.
Joydeep Hazra,0,It's one of the best Alexa apps with lots of choices. Helps relaxing & winding down after any long day. Just dim the lights enable this & put a sleep timer on.,"on August 31, 2017",d31f9d9f-33b5-41ec-bb8a-0a02fb672d23,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381338.575689,Perfect app for relaxing,0
MSGPD,0,"I love sleep sounds when putting my baby to sleep but it's a little cumbersome to say ""Alexa, open sleep sounds skill, ocean waves"". (A little tongue twistery) Or it's hard to toggle between all the choices of sounds if you don't know which one you want while you're carrying a sleepy baby. Lesson learned, go through the sounds before you need to put baby to sleep. Calling out commands to Alexa is not conducive to putting a baby to sleep.","on May 4, 2017",e731870e-a70f-4945-90e8-26f220d5c98e,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381338.596151,Fantastic but...,5 people found this helpful.
KristenG,1,It helps me fall asleep. It turns off in the night though and I can't figure out why,"on March 11, 2017",0472636f-f9df-42c3-9c4c-f58bea64fb89,4.0 out of 5 stars,Sleep and Relaxation Sounds,1504381338.6331599,This is great,One person found this helpful.
edmands,0,Very nice. Rain and ocean sounds are just right and not too loud or noisy like other apps. Very soft and gentle. :),"on March 14, 2017",054b7448-7a06-4c4d-ae03-f178a4a3592a,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381338.656393,Very nice. Rain and ocean sounds are just right and ...,2 people found this helpful.
Hubert E. Danner,0,No continues loop. So many sounds.,"on August 19, 2017",de8c7528-f084-4845-b864-7b63ddcb846d,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381338.679484,Super,One person found this helpful.
David H.,0,It just works!,"on July 28, 2017",6dd86592-3c70-40e4-ab1b-0984f0d18839,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381338.700146,Makes sleeping happen,One person found this helpful.
Laura A. Simpson,0,Love it helps me go to sleep,"on July 30, 2017",23090d04-55f8-48c7-bffb-4c3bff14d58c,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381338.723,So good,One person found this helpful.
Kameron Green,0,I use this every night before bed. So many different sounds to choose from. Great skill,"on June 22, 2017",21e53a6c-e64b-46cc-adff-498255880ea5,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381338.745274,Amazing,4 people found this helpful.
Jon Harris,0,Great App! Use it daily from morning to night!,"on June 10, 2017",58811758-cb04-4ba3-876e-dce88bad7d0a,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381344.3134542,Great App!,2 people found this helpful.
Jonathan Rice,0,"Easy to use, non-intrusive, thunderstorms have a feeling of distance and depth with great bass. Hard to discern a set pattern, which makes it easier to fall asleep to in my experience so far. Really well done!","on June 2, 2017",74350c54-b988-4e4b-aad3-5fdd1df9cdf2,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381344.33285,Best thunderstorm soundtrack!,One person found this helpful.
Galaxy Tech Review,0,Overall this is a solid skill that has many sounds included. I use Brown noise a lot for sleeping and it helps a lot. Definitely worth 5 stars in my book.,"on August 1, 2017",29b8fcee-270e-4cd1-bd43-09cbeb9985fd,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381344.348992,This is a great skill for helping you get to sleep.,0
Aliner - Scout - Arizona Livin',0,"I love the collection of sounds, great for relaxing without a television on, or to go to sleep to depending on your mood.  I use this collection the most.","on July 9, 2017",2229655c-2d0d-4d9f-9ca2-a8ce92054c40,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381344.366745,Great collection of sounds!,0
AmaNerd,0,This skill works very well.,"on March 10, 2017",3c5549ef-7c55-471e-aee5-87af2ddda70c,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381344.392376,Such high quality sounds,One person found this helpful.
Dee Ruiz,0,"Well worth enabling. I love the Coqui frogs loop that brings me back to my native Island of Puerto Rico, sends me right off to la la land.","on June 12, 2017",82403676-8414-45c9-b037-64c52dc522c4,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381344.415562,Off to la la land,2 people found this helpful.
Clarissa.S,0,My favorite is the box fan. Thanks for helping me sleep,"on March 30, 2017",fbe5d67a-ea0b-48d6-88e8-691c5ee47b24,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381344.437474,Love it!!,2 people found this helpful.
dora cooper,0,"I don't have access to the app but I use my surface and its so easy to find whatever mood I'm in to reflect the sound I'm feeling...I love Alexia and take her EVERWHERE!!!! it started as a joke then we got the two dots for the Bedroom and kitchen, so it's now second nature  to grab and go. Go to school, work, church any where I know I have WiFi I SOUNDS - HALUJAHAH Praise the Good Almighty GOD!!With that I cannot fall asleep without  beautifully sleep - telling alexia - when, where, how, & why life purpose. EVERYTHING was easy.","on May 7, 2017",96d44e9d-8ddb-49d1-aff6-da4acb56f9b3,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381344.45903,Awesome,2 people found this helpful.
Heather Sullivan,0,"As soon as I heard the first few sounds, I loved it.  It's very hard for me to fall asleep without going through a million thoughts. The sounds distract you from those and help so much to fall asleep.","on July 19, 2017",113b8c15-6e81-472f-82f6-acc8f247ca11,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381344.479033,Instant love,One person found this helpful.
biggestbamboo,0,Love it!,"on March 26, 2017",d46e0391-d144-4767-a553-f18bf68e9bf9,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381344.499397,Every Night,One person found this helpful.
Amazon Customer,0,I love that I can tell it what to play then set a timer and fall asleep. There is some really good choices to chose from.,"on May 14, 2017",3542aa38-96ae-4f09-930d-467b6aaffbe7,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381350.1049979,Love it,2 people found this helpful.
Nikki,0,"I love this skill. I use it daily for sleep, relaxation or to focus.","on May 30, 2017",00a9dfdd-168f-4ca3-800a-1f36a86146a5,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381350.125383,Used every day,One person found this helpful.
Denise Hallock,0,I love this app.  Helps me sleep when I'm having touble sleeping.,"on July 28, 2017",79555dae-d622-45d0-b932-38d7095ba47c,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381350.1441438,Love,2 people found this helpful.
Crystyle,0,"I love this app so much I can't sleep without it. I now travel with my echo dot everywhere, makes me feel at home no matter where in the world I am.","on July 26, 2017",39ba789d-ba5d-4879-aa28-55826ab5eefb,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381350.160407,Spoiled by this app,0
K. Bacon,0,"Great assortment of relaxing sounds to soothe and relax!  Wonderful to block unwanted noises and provide the sounds needed to induce sleep.  Great skill, Alexa!","on July 14, 2017",af8a30fd-a5c9-4582-8237-577b05a34e81,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381350.1790679,Sooo relaxing!,0
Amazon Customer,0,Love how it creates an ongoing environment for relaxation and helps me to rest much quicker!,"on June 10, 2017",edaddc78-913d-41c6-b568-e2713b0c9fa5,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381350.20172,Addicted to this one!,One person found this helpful.
Kathy Malmquist,0,I use this every night. It wonderful to go to sleep hearing the ocean waves or soundof rain. I also ask Alexa to set a sleep timer .,"on June 26, 2017",dc0c27c1-665e-4fc0-a2e6-2aa5bbe672e1,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381350.222035,Sleep sounds,2 people found this helpful.
lolomommy,0,I didn't even know I liked sleep sounds until I tried this. Now half the fun is trying them out to see how the programmers captured each sound. Good quality audio. I should have read the description so I knew how to direct Alexa to change sounds but now that I'm up to speed I'm very happy,"on June 19, 2017",afab828b-560e-4704-9fe3-e5c2deb1494e,4.0 out of 5 stars,Sleep and Relaxation Sounds,1504381350.240675,Nailed it!,0
RWingo,0,My friends live on a heavy traffic street. My bedroom window is Street-side. My Echo bounces a water fall sound against the walls and triumphs against the chaos.,"on May 12, 2017",a225e38a-50be-4d9e-b071-59ff0d933b1c,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381350.25591,Wonderful!,0
Vickie Jo,0,Love falling to sleep to the many nature sounds. Please add more zen or meditation sounds.,"on May 15, 2017",a6c071ac-f95c-40f6-a5fb-d42bc7c948e9,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381350.27552,Peaceful and comforting ...,One person found this helpful.
Franchesca Ortiz,0,The sounds help me sleep peacefully.,"on June 13, 2017",75b32c3c-37eb-4ffc-a7ec-fa042b5accbb,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381355.8379269,Relaxing,2 people found this helpful.
Kimm G.,0,Love this app,"on August 9, 2017",574fa045-2537-45de-aa0b-16a9f927f7c7,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381355.8629801,Great,2 people found this helpful.
Kirsten,1,"Sounds used to be free, now requiring a paid membership, already paid for an echo and prime...waste of money!","on August 22, 2017",b23c0baf-2cc2-42a6-a515-acb72a1a2876,1.0 out of 5 stars,Sleep and Relaxation Sounds,1504381355.902666,Used to be free,13 people found this helpful.
The Cupcake Hero,0,"Lots of sound choices to listen to, buy far the best selection I have found. I love small lake and heavy rain . I get a much better night sleep with this skill. I like that it plays indefinitely on a loop unless you enable a timer. I do wish there was a better way to scroll though sound choices I often just use the next feature to sample other sounds.","on March 29, 2017",1d7675cd-e2de-4596-9a61-c0cbc7dbe139,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381355.9271622,Best Sleep Skill,0
James A. Ray,0,"I use this skill every night to fall asleep to.  For some odd reason, train sounds let me drift off in minutes.  Also love Native American Flute; very peaceful.  This skill is worth the price of the Dot alone.  Love it!","on August 3, 2017",0985720d-0384-4c79-9708-bf8178460194,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381355.949719,Love this!,One person found this helpful.
AAAmom,0,I used to have an alarm clock with sleep sounds but it broke.  I was thrilled to see that Alexa can now play them for meThanks Alexa for helping me get a good nights sleep,"on May 31, 2017",35d1e9f2-0660-43aa-9c89-9b8608054ff7,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381355.9791749,Love it!,One person found this helpful.
Amazon Customer,0,There are more choices than you'd ever want! Forest night and ocean sounds are my go to for sleeping when I'm in the city.,"on July 23, 2017",2e7bb1a4-6f8a-4e4d-be7e-7c2d9d08e5f7,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381356.019669,Excellent choice,2 people found this helpful.
Sanj,0,"These sounds really work for me. I choose a sound, set the sleep timer for 15 minutes, and it totally relaxes my wandering brain and allows me to sleep.","on June 20, 2017",11ad3b8d-dd89-4daf-ac97-599c3c749309,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381356.051044,Love this app to help my insom,One person found this helpful.
Darren G,0,What I like most about this is that there is a sound for every mood. Great selection,"on March 9, 2017",0fe98554-a47d-4399-8ebd-40e311aa30a2,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381356.074917,Great Sounds,One person found this helpful.
Bill B.,0,Really like this skill. I use at night to relax it's very useful. I have so far just used thunderstorm sounds but that's all I need to fall asleep fast. Thank you for great app.,"on March 29, 2017",b9b6d802-1823-4c34-b101-4ec93e533e0f,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381356.0945652,I use every night,0
setlow,0,Great as a sleep aid to mask ambient background noise.  I find the rain sound to be very effective. Nice to have all the other sound options as well. This app gets used often.,"on August 8, 2017",4cbc1025-3903-40a8-9ca5-a67b9ad7e42f,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381361.696936,Useful app,One person found this helpful.
Walet Group,0,"So nice to walk in and relax after a very long day of meetings. I like that I can also read while having ""City Rain"" or other noises in the background.","on July 16, 2017",8f727c23-e2df-4532-9aae-ae9d93d20817,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381361.7148569,HAPPY!!!!,0
Mos,0,Love it,"on March 27, 2017",264ecc8b-c2eb-4d38-bd47-adc3e3317b3e,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381361.736633,I love this skill,2 people found this helpful.
Seth Moran,0,It's nice.,"on May 25, 2017",08b05e4f-aef5-48b2-bec1-f8ce7e3c3a43,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381361.755496,Great,5 people found this helpful.
Nico S.,0,Can you make the commands shorter tho. Kinda annoying to have them super long. Other then that it's amazing!!,"on March 28, 2017",68e404c6-ac52-416c-842c-57f5c5e4e9df,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381361.778495,Amazing!,2 people found this helpful.
Amazon Fan,0,"I use this app frequently and really enjoy the Thunderstorm sound. With so many options, it is easy to find something that works for you.","on July 15, 2017",8cda0afc-b1c5-4a6c-b169-7392a1d3773b,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381361.797655,Best App for Sleep!,0
Michael Pardue,0,"I get the best night sleep with ocean waves, babbling brook nd crickets. Awesome idea and delivers many selections. Excellent.","on May 14, 2017",c12caf1d-e020-4d6d-aaa6-0fa456f79d4a,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381361.817954,Peaceful sounds for sleep,One person found this helpful.
Yellow,0,Great,"on May 29, 2017",a9ca6a17-ba95-4991-b824-950b2f4c3e63,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381361.83744,Great,One person found this helpful.
Benro,0,I'm sorry and I hate to be THAT guy but some of these sounds sound like a radio trying to pick up signal. They're not high quality and or they aren't good for sleeping. Some are jarring. Listen to rain on tent (which is premium lol) it sounds like your FM can't find a channel.,"on August 30, 2017",62039e80-923b-4ee8-9f5c-067480c5ef2b,2.0 out of 5 stars,Sleep and Relaxation Sounds,1504381361.869375,Not quality.,0
iDood,0,Great sound. Lots of well done choices.,"on June 17, 2017",d456ecf3-02d3-4aa7-83be-941e0b74f387,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381361.896867,Excellent,2 people found this helpful.
Amazon Customer,0,"Essential skill for my dot. Small lake, jungle night, rain on tent, can't wait to see what other creative sounds we get.","on June 5, 2017",9ce45963-5b9b-423b-97d7-6b09c1fb2e37,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381367.480314,Excellent,2 people found this helpful.
cwb10,0,"After a few registration hiccups, premium membership is now up and running.  Great app, wife and kids love it.  I had to buy a dot for my eight year old son's room just so he can have sleep sounds.  Well worth the $15 and looking forward to new additions.","on August 4, 2017",11f27a66-a4f2-47d9-991e-81209143a963,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381367.5017972,Family favorite,One person found this helpful.
Melissa,0,Love the grandfather clock sound! Play it every night to ensure I fall right asleep!!,"on July 28, 2017",d362a998-d35f-46d4-9781-140fe45c3b61,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381367.521777,Old school greats,One person found this helpful.
Joshua Nance,0,This app is great. It works exactly how I imagined it would. Very easy. And effective. I use the box fan sounds nightly.,"on May 2, 2017",4327569d-04c4-44b2-9c80-427e896f737c,5.0 out of 5 stars,Sleep and Relaxation Sounds,1504381367.543951,Works just like you want it to!,2 people found this helpful.
