author,commentNum,content,date,id,rating,skill_title,timestamp,title,vote
Amazon Customer,0,Fair and balanced news. Everything else seems to be filled with propaganda fake news,"on December 4, 2016",c3869802-3495-4fac-947b-5b15336bd81c,4.0 out of 5 stars,Fox News,1504379054.819745,"Fair and balanced to the right, but not fake news",28 people found this helpful.
Cheryl,0,Very glad to hear Fox News when I ask Alexa for my Flash Briefing.  I would give the news service 4 stars if it would not continue to other news sources unasked.,"on February 2, 2017",51fa9f14-cb4c-4668-8346-b172485767be,4.0 out of 5 stars,Fox News,1504379054.846781,THANKS,35 people found this helpful.
Michael Manchester,0,I like Fox News. Of course I know Fox's editorial slant but their general news report is pretty objective. Love my new Echo and video capabilites. Watching my Fox News Update ans seeing the news presenter is neat but I hope Fox will provide more graphics either news pics or video. Glad Fox is offered I could not stomach CNN and their obviously biased and fake news content.,"on June 29, 2017",02143b75-6586-4b24-bbc6-f191488a8192,4.0 out of 5 stars,Fox News,1504379054.8695219,Closest Thing To Fair &  Balanced,24 people found this helpful.
Dj,0,Better than 2 Cs and a N.,"on August 17, 2017",43d3c9ab-36af-4661-acc6-fe6d1aa0d47b,5.0 out of 5 stars,Fox News,1504379054.891802,A+,15 people found this helpful.
Clint Crigger,0,Works without a hitch. Wish sound quality was better,"on July 5, 2017",9115940b-cc6e-437c-a129-0a420c6c055f,4.0 out of 5 stars,Fox News,1504379054.9109812,Works consistenty,18 people found this helpful.
Expidia,0,Not for zombie liberals!  If they keep an ad at the end just say alexa stop!,"on January 29, 2017",b2b426a9-8c37-4fa3-8986-6fe03958f717,5.0 out of 5 stars,Fox News,1504379054.930958,Real news for intelligent people,35 people found this helpful.
Amazon Customer,0,"I've always been a a fan of the 'Fox News channel, and I really like the material provided in this skill here.","on January 1, 2017",16c85c32-4915-4b03-9172-3a63b19dbc83,5.0 out of 5 stars,Fox News,1504379054.952168,Nice alternative for catching the news,28 people found this helpful.
John,0,Keeps repeating up to 3/4 times. Seems like it'll play older stuff up to newest. This just started this week,"on May 26, 2017",26c98af1-67f6-41fc-8462-5996c5c48861,1.0 out of 5 stars,Fox News,1504379054.9697,Glitching,10 people found this helpful.
Amazon Customer,0,Thank you for adding Fox News!,"on January 28, 2017",6974b162-82a2-4483-bec7-d62651a4d983,5.0 out of 5 stars,Fox News,1504379054.9870179,Fair and Balanced,34 people found this helpful.
michelle,0,All REAL NEWS. Best most informative news station.  FOX News brings me real news that is fact checked.,"on March 14, 2017",933349a7-b07b-4bc6-9142-384e3062a398,5.0 out of 5 stars,Fox News,1504379060.631197,BEST OF THE BEST FOX NEWS!!!,48 people found this helpful.
Chris M. Newhouse,0,Fair and balanced news. The best.,"on March 7, 2017",e1b3f82f-b8e7-4ada-975d-4ab0e72ccb0d,5.0 out of 5 stars,Fox News,1504379060.6518688,Fair news,48 people found this helpful.
TD4ABB,0,I just wanted to also complain about the sudden extreme drop in audio level.  Have to turn Echo all the way up just to hear....and then of course that sort of stinks when the next thing plays!!  Would be 5 stars otherwise.  If it doesn't get fixed soon I will probably deactivate and choose another news outlet flash briefing.,"on February 28, 2017",75e7ae7e-8c25-44a0-a5d8-7a296216f63b,3.0 out of 5 stars,Fox News,1504379060.6729548,"""Tommy Can You Hear Me...?"".....ummm....NO!",18 people found this helpful.
Richard Justice,0,Always up to date far and balanced,"on March 16, 2017",f8541229-b290-4aa7-a999-c8e7d6837b73,5.0 out of 5 stars,Fox News,1504379060.6937459,Love fox news,47 people found this helpful.
renee strahm,0,Nice alternative to the left wing midia.  It's a shame the echo comes preset to npr as the news source.,"on January 1, 2017",9536ea5b-974d-46f8-8305-13a9b692d86d,5.0 out of 5 stars,Fox News,1504379060.7168279,great,33 people found this helpful.
BBfamily,0,Love it!,"on June 20, 2017",8c8a17d8-191b-4c4c-a8fa-e2d64f140b47,5.0 out of 5 stars,Fox News,1504379060.7431529,Honest fair and balanced news!,27 people found this helpful.
Goos,0,So good to finally have this station so we don't have to hear all the spin! Thank you Amazon!,"on February 3, 2017",270411eb-bb9a-48cf-af75-59c8787ca5b8,5.0 out of 5 stars,Fox News,1504379060.774675,FINALLY FOX NEWS!!!!!!,42 people found this helpful.
Nathanael,0,At last! I'm free from NPR!,"on January 29, 2017",f6580baf-9c72-49e0-8d5c-2727a708c4a8,5.0 out of 5 stars,Fox News,1504379060.80266,Freedom!,36 people found this helpful.
Anthony Giacomo,0,Thankfully some non-fake news to listen to.,"on January 15, 2017",444f4119-546b-43d4-9c08-b701f8d19946,5.0 out of 5 stars,Fox News,1504379060.82619,Finally!!!,33 people found this helpful.
racz68,0,Great briefing,"on January 19, 2017",e219df49-e2a9-41a2-a11a-9a97263a3b39,5.0 out of 5 stars,Fox News,1504379060.845679,Great daily briefing,22 people found this helpful.
Teresa Cashion,0,Love Fox News,"on December 8, 2016",45325ef8-b61b-4921-93bd-d24a79481022,5.0 out of 5 stars,Fox News,1504379066.3973749,Love Fox News,29 people found this helpful.
Joe,0,Good news network.,"on August 12, 2017",9be62c13-dc90-4bb9-b111-7c0183d31c51,5.0 out of 5 stars,Fox News,1504379066.414162,Good stuff,13 people found this helpful.
Amazon Customer,0,I love this news channel. The only real news that's facts not fiction. All other news channels besides this one and one American news is all you can depend on. The rest are bias and liers,"on November 24, 2016",418e07af-5930-4c15-a964-fecb2f2c6c60,5.0 out of 5 stars,Fox News,1504379066.431656,Only fact news channels.,34 people found this helpful.
K. Barbarossa,0,Thanks for adding Fox News finally!,"on January 28, 2017",dc0efbc8-23e7-47b0-8c9c-b739b3a3adb8,5.0 out of 5 stars,Fox News,1504379066.451494,Fox News = Real News!!,28 people found this helpful.
Ronny Henry,0,Fox reports both sides of the stories compared to propaganda from NPR CNN and others. Glad it's finally available..,"on March 25, 2017",77848787-7fe6-4785-b751-992070b25f5e,5.0 out of 5 stars,Fox News,1504379066.472072,About time!,54 people found this helpful.
Steven,0,Only MSM outlet that doesn't spin everything into a Trump hit piece.,"on March 19, 2017",44588839-7781-481f-a7f4-f617359eb7a3,5.0 out of 5 stars,Fox News,1504379066.489158,Real news,50 people found this helpful.
Bruce Bullard,0,Snowflakes probably won't be able to take the truth.  So they will whine and say it isn't any good. :D,"on August 11, 2017",c123e1bb-96a1-442e-b64d-0dd62c7b306f,5.0 out of 5 stars,Fox News,1504379066.5062091,This is great,16 people found this helpful.
Apps,0,"What a shame. Love Fox News, but I don't want to hear some long random ad in my briefing.  I understand they're a business and want to make money but it makes it not worth including Fox in my briefings.  I will be deleting until they get rid of the junk ads or offer an ad free version for a small fee.","on January 28, 2017",2e077a37-fe58-437b-ab84-49ffea06e475,1.0 out of 5 stars,Fox News,1504379066.524863,Garbage ads ruin the briefing.,45 people found this helpful.
Slick Willie,0,Finally an honest news report instead of the drivel the spin merchants try to pass off.,"on February 3, 2017",38db6fc4-ccb5-447a-9067-3d9334afa3fa,5.0 out of 5 stars,Fox News,1504379066.543251,Thank God,44 people found this helpful.
Pamunkey,1,It's about time something other than the snowflake wasteland of news sources available to Alexa's skill-set is available to offer some other viewpoints.,"on March 24, 2017",fe667798-4cb1-4778-8eb6-3579b6b79332,5.0 out of 5 stars,Fox News,1504379066.5605462,Finally!!,55 people found this helpful.
IndyMotorsports-Guy,0,The only station that give the true news. CNN is so totally biased and off-base now that I won't listen to them anymore. Thank you for adding FOX NEWS to Alexa and my flash briefing.,"on January 28, 2017",b90ba113-2400-4cb1-b603-414ff99d49ff,5.0 out of 5 stars,Fox News,1504379072.1759129,Only station with the TRUE news. CNN & NYT are so totally biased they don't deserve any time from anyone.,35 people found this helpful.
Video Services Of Va,0,"Commercials, commercials, then more commercials. If I want that, I'll just turn on the TV. No thanks.","on November 24, 2016",59969b94-f415-4739-aa33-b6c04f3e4b99,1.0 out of 5 stars,Fox News,1504379072.19574,Might as well turn on the tv,30 people found this helpful.
choon-Hee Lee,0,finally some trustworthy news ... unlike the liberal fake news tripe on other channels,"on August 20, 2017",72188f26-71b2-466b-a718-da1edcc55801,5.0 out of 5 stars,Fox News,1504379072.219197,finally some trustworthy news ... unlike the liberal fake news tripe on other channels,15 people found this helpful.
Kindle Customer,0,Unbiased news by real journalists outside the dc new York bubble.,"on May 20, 2017",a47fa7ff-788e-4112-bbcb-86aa3bf59518,5.0 out of 5 stars,Fox News,1504379072.2384589,finally ...a legit news source.,27 people found this helpful.
Paul C.,0,Bias free news. How refreshing.,"on January 28, 2017",d369cda2-1cfd-4d09-9a03-b2ef84d6aa24,5.0 out of 5 stars,Fox News,1504379072.256931,Love the on-demand ability to get that top-of-the-hour brief.,28 people found this helpful.
G-Man,0,"Finally a fair and balanced, professional journalism. A fresh approach to news","on December 26, 2016",556e4390-e265-437f-ba07-f5923d420100,5.0 out of 5 stars,Fox News,1504379072.2740219,Fair,34 people found this helpful.
gary foppiano,0,Great news channel...always the latest trending news,"on January 28, 2017",b016e236-e131-4cce-95e6-044aefc17bd4,5.0 out of 5 stars,Fox News,1504379072.290902,Five Stars,29 people found this helpful.
Harrison,0,"Not too much, not too little, just right. Fox News is the best!","on May 17, 2017",66fac06a-3f5e-4459-8de7-4173bc7d24f1,5.0 out of 5 stars,Fox News,1504379072.3085408,Great News channel,27 people found this helpful.
Michael C. Donovan,0,I enjoy being able to listen to various points of view. So much better than stories that guide you on a certain path directed from some group of editor intellectuals with an agenda.,"on August 12, 2017",fd5b3fbe-ff6c-4d1f-aa84-80847d5bf636,5.0 out of 5 stars,Fox News,1504379072.329503,Real news!,15 people found this helpful.
Patricia Ann Peyton,0,I know when they report the news...it is up to date and true!  The best reporting!,"on January 28, 2017",0507e5d9-f764-4059-8827-b4242e1a3518,5.0 out of 5 stars,Fox News,1504379072.3493812,The REAL NEWS!,31 people found this helpful.
Jeffrey E Padovano,0,Awesome,"on April 6, 2017",b0684c32-8648-485d-844e-c8c04acc6e03,5.0 out of 5 stars,Fox News,1504379077.9199831,Awesome,33 people found this helpful.
J. Vizza,0,Best place for news,"on June 21, 2017",61c62656-a899-4853-95e6-801a65b7dc93,5.0 out of 5 stars,Fox News,1504379077.944721,Best place for news,24 people found this helpful.
Tony Napolitano,0,This Fix News feature is the best thing on Alexa. Congratulations Amazon.,"on April 26, 2017",3d6d5cd8-3d7c-424b-8017-b12be17d6a90,5.0 out of 5 stars,Fox News,1504379077.96684,Finally,35 people found this helpful.
J c Alcalde,0,I don't want to hear commercials on my news flash....removing app.,"on December 16, 2016",36cd5be7-c711-4a38-992e-dc890f15abdd,2.0 out of 5 stars,Fox News,1504379077.9892328,Commercial,28 people found this helpful.
erwin,0,NOT fake news!,"on March 19, 2017",5deb4691-8f52-4b65-a1b4-51682f8b490e,5.0 out of 5 stars,Fox News,1504379078.011759,Works perfectly,43 people found this helpful.
Scott W. Jabo,0,"Previously I really liked this app. However, like other reviewers, I am having the same problem with the Fox News app. The news report begins with old news that is several days old and then continues on for about 20 minutes with each new news report a little more recent. The Fox News app needs to be fixed!","on May 27, 2017",ebe2fa17-fe65-4985-b5ba-c55fc4cfb4b6,1.0 out of 5 stars,Fox News,1504379078.035755,Fox News App Needs to be Fixed!,18 people found this helpful.
Robert C,0,Their politics interfere with their abilities to fairly evaluate the service,"on June 19, 2017",bd84e5b2-56db-4a7a-9f70-50f5036ae8fc,5.0 out of 5 stars,Fox News,1504379078.0586371,"Disregard the haters, their politics interfere with their abilities to fairly",27 people found this helpful.
L. K. Price,0,"To find out what is really happening, I love Fox...this app is so great, thanks!","on August 2, 2017",62a8ab07-b8e4-4928-b2a8-33345bf39a50,5.0 out of 5 stars,Fox News,1504379078.080147,True News,13 people found this helpful.
Amazon Customer,0,"Good, but audio file used is too low compared other news sources.","on December 3, 2016",a05ca526-b855-4340-bd60-c8858dfc128f,3.0 out of 5 stars,Fox News,1504379078.0970712,Audio is low,15 people found this helpful.
JJ,0,FOX is a great channel!  No wonder their ratings have been so high for so long.  👍👍,"on February 16, 2017",7683468e-291d-4c6e-99a9-85438a94067d,5.0 out of 5 stars,Fox News,1504379078.113704,Great channel,34 people found this helpful.
JimmyW,0,Not totally FAKE news like CNN !,"on January 28, 2017",b3e0b94c-154b-495a-a4f4-cb3610cc3718,5.0 out of 5 stars,Fox News,1504379083.710596,Five Stars,29 people found this helpful.
rtc,0,"About time! Real news, instead of Fake hate news!!","on January 28, 2017",2a434580-49ba-40bc-9520-f887446c2297,5.0 out of 5 stars,Fox News,1504379083.7340212,real news,26 people found this helpful.
Dale V. Jordan,0,"Thanks for adding Fox News. I disabled the others. I want only ""Fair and Balanced.""","on January 28, 2017",41b21073-bece-44bc-91ab-3b8422c14ee7,5.0 out of 5 stars,Fox News,1504379083.7596002,Fox is the best.,28 people found this helpful.
James Thomas,0,They keep you up to date with headline news.,"on July 6, 2017",3288e976-a211-4059-a913-a2d69d3e46cb,5.0 out of 5 stars,Fox News,1504379083.784506,Great addition to morning routine,24 people found this helpful.
"Larry Fillingim, JD",0,Why is Fox producing old news from last week. We want news NOT HISTORY lessons!,"on May 26, 2017",ecdf9486-a224-459b-bac1-34d9a7623f7c,1.0 out of 5 stars,Fox News,1504379083.810658,Old News,11 people found this helpful.
Jones,0,The only remotely accurate news source. Everything else is #FakeNews.,"on July 14, 2017",f1fa5dee-e26e-463d-b4b9-d979513d5070,5.0 out of 5 stars,Fox News,1504379083.829844,Fair and balanced,28 people found this helpful.
helen siciliani,0,If I wanted to listen to commercial with my news I would turn on radio.,"on December 20, 2016",980e3c4a-3934-414d-bc47-347eb812e152,3.0 out of 5 stars,Fox News,1504379083.8498502,Three Stars,29 people found this helpful.
vic salinas,0,Perfect. Thank You.,"on August 6, 2017",73967333-316c-4999-8db3-541f39c63154,5.0 out of 5 stars,Fox News,1504379083.871357,Finally... Non Lib News,14 people found this helpful.
Amazon Customer,0,Better than CNN fake stuff.,"on January 13, 2017",c6f214a2-8da2-412e-8bef-cc7939b53428,5.0 out of 5 stars,Fox News,1504379083.8902469,Finally REAL news!,30 people found this helpful.
T. B.,0,The most accurate news.,"on March 14, 2017",793c8a59-0be4-4f77-bc56-e04ec0c9d064,5.0 out of 5 stars,Fox News,1504379083.909069,The best,42 people found this helpful.
Amazon Customer,0,All other news is fake news,"on January 27, 2017",b39488cd-74c8-4187-b2f2-a6b8a7d010c4,5.0 out of 5 stars,Fox News,1504379089.462392,fox is the best,28 people found this helpful.
A.J. Reeves,0,About time a real news source is added to the flash briefing!,"on January 29, 2017",ec46c46c-f037-47c5-a5ca-a24f63f230db,5.0 out of 5 stars,Fox News,1504379089.4828649,Love it!,31 people found this helpful.
Nancy Barba,0,Believeable,"on April 14, 2017",61603241-907f-40fd-9582-035d641a7188,5.0 out of 5 stars,Fox News,1504379089.502361,Fair and Honest,32 people found this helpful.
Amazon Customer,0,Awesome station. Only one that's gives truth.,"on January 14, 2017",5a1bf3a5-68bd-42c0-9731-73596c04f30d,5.0 out of 5 stars,Fox News,1504379089.5260658,Love this station! Truth will set you free❤,31 people found this helpful.
kfbesq,0,News that is not dictated by the Democratic Party chiefs.,"on August 6, 2017",908c36a8-f522-4a3d-b72a-b9b0beee81cc,5.0 out of 5 stars,Fox News,1504379089.553077,Fair and balanced,15 people found this helpful.
BJ Massey,0,Love it! Real news...fair and balanced.,"on May 2, 2017",b24fce8d-35d0-4ebb-934a-f37b4e4ac0c9,5.0 out of 5 stars,Fox News,1504379089.5782661,Five Stars,48 people found this helpful.
K W,0,"Unlike CNN, Washington Post, and other such news outlets, Fox isn't driven by those that want to create chaos.  Instead, Fox News actually reports news not propaganda.  They're even gutsy enough to allow representation of differing views rather than one sided anti-Ameribrain washing.","on June 15, 2017",c9497a9d-033a-4027-8dd2-534b32589c32,5.0 out of 5 stars,Fox News,1504379089.600854,Fair and Balanced,33 people found this helpful.
Amazon Customer,0,Live Fox news.  Most up to date and accurate.  You won't find fake news here.,"on June 7, 2017",2a447a81-c2e1-497e-ab62-80513e173300,5.0 out of 5 stars,Fox News,1504379089.622731,Accurate Reporting,29 people found this helpful.
Michael S.,0,Love this skill.,"on June 20, 2017",01ba827d-6abd-4076-9a71-546a33185afb,5.0 out of 5 stars,Fox News,1504379089.644768,Great!,19 people found this helpful.
BCWarrior,0,Best news source of the major networks,"on January 28, 2017",80b99f13-37ca-4f08-936d-f91cff9111ad,5.0 out of 5 stars,Fox News,1504379089.6672971,Best news source of the major networks,25 people found this helpful.
Blackhawks39,0,The only news station I trust,"on July 14, 2017",bd310626-38c2-48a2-979c-cd42782960d4,5.0 out of 5 stars,Fox News,1504379095.253553,FOX NEWS,27 people found this helpful.
Jason,0,"The truth, minus the liberal bs","on November 26, 2016",9f55220c-ccb5-4315-8917-d4c4ae3e5e62,5.0 out of 5 stars,Fox News,1504379095.274909,The truth,31 people found this helpful.
Tyler A.,0,Not npr.,"on December 26, 2016",7a56a74c-630c-439f-8a99-b27d5fb71d93,5.0 out of 5 stars,Fox News,1504379095.297185,Great.,32 people found this helpful.
Amazon Customer,0,Finally! Fair and balanced news from a non-propaganda news source!,"on January 28, 2017",342c4957-234f-45b4-84f5-645074a77e59,5.0 out of 5 stars,Fox News,1504379095.318511,Fair & Balanced,26 people found this helpful.
Robert Touchtone,0,Now I can listen to news!,"on July 29, 2017",f36076c2-6e56-4234-891b-d0437a7e6130,5.0 out of 5 stars,Fox News,1504379095.3412879,Thank You For Fox News,10 people found this helpful.
Derek Gaudet,0,"Facts, no spin.","on July 14, 2017",406bfef4-c169-4169-a50b-993fd2644b54,5.0 out of 5 stars,Fox News,1504379095.3721359,Real news,24 people found this helpful.
Mark Daquilla,0,"can't even listen to msnbc anymore, it's a joke","on June 13, 2017",098c337c-a0de-4767-932e-851a5b999042,5.0 out of 5 stars,Fox News,1504379095.408244,only real news station,24 people found this helpful.
Paul Riceman,0,The None Spin Echo News!,"on February 3, 2017",0c874ce5-3505-4db9-a265-f963789c0e36,5.0 out of 5 stars,Fox News,1504379095.4378822,Finally!!,36 people found this helpful.
Kindle Customer Cissy3007,0,Fair and balanced!  Truth spoken here!,"on December 26, 2016",294459d8-188d-4041-9a3b-d05df68b1047,5.0 out of 5 stars,Fox News,1504379095.46737,Informative...trustworthy,35 people found this helpful.
Mark Gary,0,Great addition to my flash briefing.,"on February 23, 2017",e8e46a65-f885-40fa-ab59-72e83c48b331,5.0 out of 5 stars,Fox News,1504379095.4992871,Five Stars,26 people found this helpful.
Glen,0,If you like lies and fake news you need the CNN skill.,"on July 8, 2017",277953fe-8b02-469c-aa6f-bbfed4598b8b,5.0 out of 5 stars,Fox News,1504379101.1988091,Great news!,28 people found this helpful.
Benny,0,Awful. Full of commercials.Come on Fox! Im changing to another source.,"on December 12, 2016",f7a950a3-59ed-4326-8381-b5015a13e620,1.0 out of 5 stars,Fox News,1504379101.2195861,Commercials!,23 people found this helpful.
Dave Wilson,0,Love Fox news. Great to have it on my Dot,"on July 16, 2017",fccdea97-e3b8-4db8-953e-0cf433f5df93,5.0 out of 5 stars,Fox News,1504379101.243138,Excellent app,22 people found this helpful.
GregSPA,0,"All of these fake reviews are annoying and biased. The app delivers straight, unbiased news from seasoned professionals.Echo needs ab entire station devoted to Fox News.","on April 17, 2017",8b6ffebd-742e-4bea-9ba4-10acf11c78ef,5.0 out of 5 stars,Fox News,1504379101.265545,Best news source on the Echo,42 people found this helpful.
Stephanie  V. Smith,0,Love O'Reiley. Best news channel among a sea of rotten fish. Love.,"on March 16, 2017",63b70376-e863-4239-93d6-2a0c8278c425,5.0 out of 5 stars,Fox News,1504379101.287389,Fair &amp; Balanced,44 people found this helpful.
Pat B.,0,"Fair & balanced, not leaning so far left all you get is fake news and nothing burgers. There are some commentators on Fox that can be annoying, but this briefing sticks to the news, not opinion pieces. I also listen to the alt left stations, but only to find out what the talking points will be for all my bewildered leftist buddies. Strange how they suddenly learned to shout after 11/8/16.","on August 13, 2017",45b192be-a173-4967-9f78-88cb43e7b286,5.0 out of 5 stars,Fox News,1504379101.3081899,Real news,12 people found this helpful.
Hunter R.,0,Fast and straight to the point news,"on June 28, 2017",54eaed99-1242-474d-9ef8-cea2bca8ec9d,5.0 out of 5 stars,Fox News,1504379101.3270972,Really good,20 people found this helpful.
Roberta A Shettle,0,Awesome! Finally some positive news.,"on August 9, 2017",07fe1dc9-871f-4549-8305-f8b6e5e13998,5.0 out of 5 stars,Fox News,1504379101.346164,Love it!,16 people found this helpful.
Orlando Bello,0,I'm glad it uses Fox News as I prefer to get the REAL news not the fake one.,"on August 9, 2017",8a33e927-98a6-4473-b5ae-1250f3eb83d0,5.0 out of 5 stars,Fox News,1504379101.3625758,Real news,16 people found this helpful.
Brad,0,Fair and balanced of course.,"on July 13, 2017",ed4957f5-0db0-4a9e-ae49-7d3feb71afbf,5.0 out of 5 stars,Fox News,1504379101.383295,Fox is Best,26 people found this helpful.
JOHN GERAMITA,0,Fox News is the only real news,"on February 8, 2017",12550e48-37b7-4c69-b7bf-a2ae46f712db,5.0 out of 5 stars,Fox News,1504379106.9359832,Fox News tells the real story,47 people found this helpful.
Cravil,0,If you like listening to ads in your news brieif........this update is for you!,"on December 15, 2016",e4c7db87-e857-4fab-b1a0-f557cf6dcc52,2.0 out of 5 stars,Fox News,1504379106.9563892,Ads,22 people found this helpful.
ron pace,0,Fox against all other news. Is that balanced?  Thank God for Fox.,"on December 26, 2016",09c1ff97-3640-4c08-868d-f434c331c7e5,5.0 out of 5 stars,Fox News,1504379106.977659,Fox News,30 people found this helpful.
Damien Monet,0,Propandists,"on August 28, 2017",1e971807-8ecd-45e3-bd2a-f84fb48ae3de,1.0 out of 5 stars,Fox News,1504379107.000017,Fake news,5 people found this helpful.
Amazon Customer,0,Works great! Don't agree with Amazons politics and progressive agenda but I will defend your right to exercise Amazons rights to operate as an American company unless you try to take my rights.,"on August 13, 2017",0501ea19-4a77-48a7-a8e0-0c37b108d933,5.0 out of 5 stars,Fox News,1504379107.021603,It works!,8 people found this helpful.
Michael L.,0,"Great recorded news, pretty detailed. Best Alexa news skill.","on July 15, 2017",beafcde5-2dc4-4af6-a0a1-39777d9c4428,5.0 out of 5 stars,Fox News,1504379107.042785,Great news,26 people found this helpful.
william krizner,0,News And nothing but real news!,"on January 28, 2017",91d8293a-b074-452a-b79d-e6cb475611c0,5.0 out of 5 stars,Fox News,1504379107.067735,Fox,31 people found this helpful.
Charlie,0,Though that is not saying much,"on March 3, 2017",701f82a4-7caf-445d-9cb6-6e698f25757f,4.0 out of 5 stars,Fox News,1504379107.092149,Best of the news groups,30 people found this helpful.
Annette C. Collins,0,"On two separate occasions, the flash briefing has repeated three days in a row.  Other briefings are not affected.","on June 2, 2017",20f17d2d-83c4-4d82-b67e-3fd8b3e9c6cd,3.0 out of 5 stars,Fox News,1504379107.1174889,"Enjoy the newscast, but does not always update",11 people found this helpful.
Nick,0,"I love fox news, but i had to uninstall this skill due to the commercials. I only have a few minutes to listen to my flash briefing in the morning and can't afford to spend time listening to commercials. Very disappointed in fox","on January 28, 2017",72183fe0-95e8-4755-be38-6615c167d619,1.0 out of 5 stars,Fox News,1504379107.138755,Love fox. Hate commercials,37 people found this helpful.
Judy Cohoon,0,Just got the Echo yesterday and very glad to see real news on Echo.,"on July 9, 2017",f4e87634-2bfa-4926-8710-a7bc6bbbb382,5.0 out of 5 stars,Fox News,1504379112.700525,Like this for News Source,26 people found this helpful.
C. LoPresti,0,My go to news source.  Listen to everyday.,"on July 5, 2017",78703820-a0a6-4f77-8d75-314b5d0191ef,5.0 out of 5 stars,Fox News,1504379112.723674,My go to news source,20 people found this helpful.
D. Long,0,I really enjoy Fox and Alexa makes it so easy to access.,"on June 27, 2017",0ca98d82-6b5f-4785-b22f-1363b0d8f334,5.0 out of 5 stars,Fox News,1504379112.744312,GREAT,20 people found this helpful.
David,0,The only way to hear the real news.Great!!!,"on July 6, 2017",b17b1159-04ec-464b-9a18-3b486287203a,5.0 out of 5 stars,Fox News,1504379112.763474,Get the truth,24 people found this helpful.
Amazon Customer,0,I love this app!!! The only news I trust is Fox News!!!,"on January 28, 2017",5ae9c13d-86dc-4fff-b2a7-83bda7b03201,5.0 out of 5 stars,Fox News,1504379112.783388,Fox News is the best!!!,28 people found this helpful.
Pat An Amazon Customer,0,Why do they put ads in it! Also it seems a little long compared to the WSJ flash briefing.,"on March 19, 2017",f55cbcd8-17d7-4045-840f-a1fa418d14f9,3.0 out of 5 stars,Fox News,1504379112.8057768,It's good but...,18 people found this helpful.
conns55,0,Best source for legit news,"on June 20, 2017",f133edd9-e7f7-447f-b7b2-33dc71e68bde,5.0 out of 5 stars,Fox News,1504379112.8264802,Only place for news,25 people found this helpful.
Amazon Customer,0,Finally an honest news station,"on December 26, 2016",403a8c0a-6bd5-4de3-aa00-5348f556f14d,5.0 out of 5 stars,Fox News,1504379112.8510451,Finally,32 people found this helpful.
George R. Vallis,0,So tired of media bias so lately I've been sticking to FOX.,"on June 10, 2017",9fc0edbc-d494-42e4-8b6b-31af0c87b25f,5.0 out of 5 stars,Fox News,1504379112.8742988,The only fair and ballance news,26 people found this helpful.
Amazon Customer,0,Love this app!,"on May 27, 2017",9d5840fb-d67f-4dda-8bff-d4f19f2f631a,5.0 out of 5 stars,Fox News,1504379112.891855,Bumblebee,16 people found this helpful.
Melanie L. Evans,0,Love it!!!,"on April 25, 2017",2b885188-6c40-442f-8878-8cc7e0398efb,5.0 out of 5 stars,Fox News,1504379118.409456,Love it!!!,32 people found this helpful.
Amazon Customer,0,Honest News,"on February 14, 2017",992a23c9-6e6b-4a95-b7bc-072af3804209,5.0 out of 5 stars,Fox News,1504379118.429176,Perfect!,34 people found this helpful.
Amazon Customer,0,Goodbye NPR!,"on July 14, 2017",801be1a9-e6c9-43d2-b5cf-253d13289063,5.0 out of 5 stars,Fox News,1504379118.449762,Much better for default news,26 people found this helpful.
Langster,0,Glad to hear real news and not just liberal talking points.,"on December 26, 2016",da3fbea7-e366-47a4-9a2f-7fd183ee974a,5.0 out of 5 stars,Fox News,1504379118.4785779,Fox,33 people found this helpful.
rexx123456,0,"YOU CAN TELL THAT SOMEONE IS BEING PAID TO WRITE NEGATIVE REVIEWS SAYING ""FAKE NEWS"" ITS THE SAME TITLE REPEATED OVER AND OVER AGAIN.","on July 31, 2017",234f0a51-bf43-4337-b029-3aa735570ebd,5.0 out of 5 stars,Fox News,1504379118.524532,YOU CAN TELL THAT SOMEONE IS BEING PAID....,12 people found this helpful.
Amazon Customer,0,To the guy that said it's horrible. Go to MSNBC or CNN.  I'm sure you'll be happy then. We would not want someone like you listening to the # 1 news channel in the Country.,"on November 26, 2016",169875be-c9c2-4bf6-a8dc-47752ee67688,5.0 out of 5 stars,Fox News,1504379118.570112,# 1 News Network in the Country,33 people found this helpful.
Rob Kinder,0,The best news you can get.  News you can trust!,"on January 17, 2017",7c13fb63-0307-49fe-9783-3f473e81cf1c,5.0 out of 5 stars,Fox News,1504379118.61509,Best News,25 people found this helpful.
Tom,0,"Awesome - don't have to listen to the ""Fake News"" anymore! YAY","on February 27, 2017",8ef615e0-2890-46f1-a735-718422bdf7d6,5.0 out of 5 stars,Fox News,1504379118.634866,Five Stars,42 people found this helpful.
M.Coffey,0,I am glad that I now have access to real news.,"on April 19, 2017",6a9cdad4-c61c-40c0-b5fa-a56102305806,5.0 out of 5 stars,Fox News,1504379118.656839,Glad,36 people found this helpful.
Richard Ticktin,0,Refreshingly honest and open real news.,"on August 9, 2017",6efbfd64-c3fe-40d3-bea7-cbb25a33bd12,5.0 out of 5 stars,Fox News,1504379118.678731,No fake BS,17 people found this helpful.
Jennifer Knaust,0,Simply the best!,"on June 20, 2017",0c8a5008-5d7c-4cb5-b6cc-645dff24428f,5.0 out of 5 stars,Fox News,1504379124.41378,"Always real news, never fake...like CNN,MSNBC, NBC, ABC, CBS!",24 people found this helpful.
