author,commentNum,content,date,id,rating,skill_title,timestamp,title,vote
Booklover99,0,This will not work 😞.  I have enabled it - but Alexa goes quiet after I tell her to state 7 minute workout.  Anyone else have this issue or know how to help?Edited to revise new rating - works perfectly now for some reason.  Nice small quick efficient workout good for someone starting out.,2015-12-25,33104b2a-9d18-4655-8c18-3d6a9edeebb4,4.0,7-Minute Workout,1503629854.312234,Doesn't recognize my command,0
Kindle Customer,0,Definitely needs music......,2015-12-16,39f96b56-e224-496b-b7e4-44dcf2eb3063,3.0,7-Minute Workout,1503629854.331423,music please!,0
Kal,0,"A good idea, but needs more ""easy"" exercises for absolute beginners and seniors. Stuff like lateral raises and toe touches. Music would be good, too.",2016-01-04,6a35f47f-1177-4ecd-bb76-f4bb0800bf6f,3.0,7-Minute Workout,1503629854.348774,"Great idea, needs more basic levels",1
claire maniscalco,0,Love this!! Perfect way to start my morning! Wish there was a way for me to know the calories i burned,2017-01-09,dbda5e98-4390-4104-bb16-6a487d4ca4f9,4.0,7-Minute Workout,1503629854.3667252,7min,3
Patsy,0,I downloaded this morning and like the idea of a quick workout before heading for work. Music would be nice.  Love all the updates to Alexa. Thanks,2016-01-01,01879665-6ed7-42ea-b4b0-996c964b801b,5.0,7-Minute Workout,1503629854.383255,Good workout,1
Amazonian,0,"Workout itself is good, but it keeps stopping then you have to start all over again. Should have option to skip exercise or resume where stopped.",2016-01-03,8433c459-2469-4a9f-91f8-65be4969c829,3.0,7-Minute Workout,1503629854.402269,Needs improvement,1
Amazon Customer,0,Short and challenging. Good quick cross train.,2016-11-20,ac63c381-baa1-4010-b331-ed4344a2df5e,4.0,7-Minute Workout,1503629854.4222949,"Good, quick workout",6
R. Seehoffer,0,"I'm 5-10, 166, 58yo, and in reasonably good shape. This was frigging hard! This was frigging great! Wish the guide for each exercise came up before saying ready, to avoid needing to say help on those I wasn't familiar with, but it's no sweat. NOT.",2016-10-27,2bc94364-a3c6-408a-8dc2-06209c6b5fbf,4.0,7-Minute Workout,1503629860.301427,Hard but worth it,13
enduser,0,"Not bad, I broke a sweat. Alexa gives you a pep talk during the workout which is alittle strange. Overall, this skill will get you going.",2016-01-03,ee1b4237-de61-4f3d-8707-1f2cc424e2bc,4.0,7-Minute Workout,1503629860.322931,I broke a sweat.,1
william w.,0,"I like the changes you have made, especially better defining the exercises with pictorial instructions.  It would be more fun if instead of a time clock (which we all hear all day) to include music.  Light rock would probably appease the masses!",2016-03-31,cd1ab4db-6bdd-4068-8f76-17762590cac9,3.0,7-Minute Workout,1503629860.344652,"Needs music, getting better!",8
S. Robinson,0,this needs to have music playing while you were doing each exercise.,2016-08-22,2da7ef6f-6be0-45b8-af29-ae65e90d514c,4.0,7-Minute Workout,1503629860.365936,Good. But needs music.,6
Bjor angelo morales,0,Very simple exercises for all physical levels... all you have to do is push yourself to the max!!  I do this workout between tv comercials 😉,2017-01-15,d6b189bc-744c-45f3-8661-b4c6dbfad747,4.0,7-Minute Workout,1503629860.386462,Great Little Workout!!!,5
Tom Casey,0,"Nice little app, 7 minute workout is a good option in between your regular workout. Or it stands by itself for people who just wants to get some kind of exercise, it will get your heart racing. You can always modify a little bit to suit you.",2015-12-20,d7ed9f93-2add-4e94-a180-5073ab6e863c,5.0,7-Minute Workout,1503629860.4030302,Nice little workout,0
Mary K,0,"Overall great idea to help people fit activity into their schedule. There is no excuse to not be able to find 7 minutes in the day. Agree there should be a pause mode, as well as a progression. Look forward to seeing this skill evolve.",2015-12-31,7d8b3b9f-1589-4da2-9559-2a80af8ad4a4,3.0,7-Minute Workout,1503629860.421449,Great idea. Could be great implementation with refinements.,0
Ru4me,0,Downloaded but cannot access should have listened to the other 1 star ratings. Very frustrating when you enable an app and it doesn't work.,2017-01-07,cfa19680-2850-440a-afb0-b7b6753a3bc5,1.0,7-Minute Workout,1503629860.438704,Doesn't work don't bother,0
Rachel Sieg,0,"I like the exercises, but when i want more then 7 minutes, i want different exercises, not the same",2016-01-20,2632f3ff-f823-4e18-9bc8-d823fe3dc829,4.0,7-Minute Workout,1503629860.4560974,I want more,1
J. Hendrix,0,"I would like this app better if it had a low key version and music.  I'm 55, have medical issues, and am overweight.  Push ups and stomach crunches on the floor I cannot do.  However, jogging in place and a few others I can.",2015-12-12,97dabce0-ee55-4e51-a247-6dfee3310559,3.0,7-Minute Workout,1503629860.471172,Great app just needs a version with exercises for non fit people.,0
Leah,0,"I had thought this would be more of a 'workout of the day' style. I like the format to get a workout in on a busy morning, but don't see myself being motivated to keep using if it never changes.",2017-01-04,3d4f4a4d-13e1-44c6-ad19-8e1549ad0a98,3.0,7-Minute Workout,1503629866.268,Would prefer more variety,2
Pat Schindler,0,Maybe some explanation to each exercise...music is a must...keep up with daily/weekly progress...,2016-01-04,dd350afc-4219-4ca9-b206-37d72e654eef,2.0,7-Minute Workout,1503629866.287771,Workout review...,1
ProcellaGray,0,Awesome workout and only takes7 minutes!,2017-01-15,f7838f57-be21-43e5-837c-598def4678c2,5.0,7-Minute Workout,1503629866.308465,Great!,3
Concordiae,0,"Completely agree with the others-- this is a fantastic idea, but the ticking timer is not really pleasant. Separately, an app like this for stretches/warming up before a run would be so great! Keep up the good work!",2015-12-13,50501ce5-80ea-4e56-a409-3cec3523afe4,4.0,7-Minute Workout,1503629866.3315449,Great idea,0
Amy Deringer  Robinson,0,This is an excellent tool for me as primary caregiver of my two little children. I'm able to fit seven minutes in here and there through the day and the exercises are as challenging as I make them. Great skill!,2015-12-21,49008304-ecac-478d-b39d-98dd2d523e6b,5.0,7-Minute Workout,1503629866.3491662,Just the Thing for Routine Fitness,0
Gwendolyn Burgess,0,"Skill is enabled, but doesn't work.",2017-01-07,5027e494-ccde-4a5f-ad62-d22ced1c6f82,1.0,7-Minute Workout,1503629866.3688052,Bad app.,0
Angel R.,0,Music and a count would make it a perfect 5,2016-11-25,1ecc1d96-0995-4272-bee5-9a9ee7472ce8,4.0,7-Minute Workout,1503629866.3894458,Almost perfect,3
Robert W. Pickwick,0,"I keep receiving this message, I'm sorry I'm have trouble accessing 7 minute workout now, try again later.",2017-01-07,e390807a-abe4-431e-81dd-c92fc44febab,1.0,7-Minute Workout,1503629866.408649,7 minute workout but working,0
David,0,Now I am exercising 14 minutes a day.Thank you Pargee.Now make a yoga version?,2017-01-17,6238fced-1a76-4ea4-94fe-08c36279c316,5.0,7-Minute Workout,1503629866.430582,I havent exercised for months.,5
Sandra Chambers-Rohling,0,ALEXA does not respond to the 7 min workout skill,2017-01-07,c57f95a8-f788-4fc5-a91c-bb76850f5cb3,2.0,7-Minute Workout,1503629866.4510796,Two Stars,1
JWHL,0,Good concept but it needs to have music with it. I will try it again.,2016-01-04,ebecdd13-75a1-4caa-8cec-a4b938d52118,3.0,7-Minute Workout,1503629872.257501,Needs music..,1
paul argyros,0,Enjoyed workout.Was very happy to see this new app.Keep it coming.,2016-01-02,7c09bb03-37ed-4e9b-98df-ef7ffa79c19e,5.0,7-Minute Workout,1503629872.2805364,keeps you moving,1
sherry in Pawleys Island,0,Love it - so clever!  Can't believe I am out of shape this much.  A little random upbeat music during sets would be great - that timer sound kind of makes it seem longer than a minute.,2015-12-12,ea494b10-0117-469b-8589-b6fa5f67bb00,5.0,7-Minute Workout,1503629872.2990339,Love it - so clever!,0
DC,0,7-Minute Workout great daily - some time twice a day!!,2017-08-21,918d8df5-e498-49eb-877c-81f23f7994ee,5.0,7-Minute Workout,1503629872.316635,great daily - some time twice a day,0
Darrell Leber,0,It would be better if it could play music and go through the workout.,2015-12-05,09bbe652-2f84-4184-b38a-57d03d11ba17,3.0,7-Minute Workout,1503629872.336351,Add music with workout.,1
Mary Ellen Farrier,0,Wouldn't work,2016-12-01,7b18e09b-2303-425d-abc4-15675818e43e,1.0,7-Minute Workout,1503629872.356159,One Star,3
SF_KL,0,stupid.  no music. no progress tracking. useless.,2016-01-02,164bda70-06d4-4e7b-a626-619ebe5a408d,1.0,7-Minute Workout,1503629872.381331,useless,1
Jana C,0,"Great concept, but still needs some work. Maybe added music or option to play varying music with it. An option for added or adjusted (beginner, intermediate, skilled) exercises would be nice.",2017-01-04,5bae7b6f-8a01-4d37-b20b-06d7d869a6de,4.0,7-Minute Workout,1503629872.401433,Great concept!,4
Amazon Customer,0,2 days now Alexa says she cannot access my workout program at this time,2017-01-07,1546efea-ca94-4de9-9e67-e98e19bbfefa,1.0,7-Minute Workout,1503629872.418012,Frustrated,0
Jax,0,"I can't shut it off!!! So annoying.... She rarely underrated my commands.  Would also appreciate visuals on the Alexa app.  If you don't hear what she says to do, you have no way of knowing.  I asked for help and she described I'm assuming the next set of exercises verse the one that was currently playing.  This could be a great tool, but it's got way too many glitches...",2016-01-04,1f9b7ea9-e741-41c0-92e4-1dae2f297350,1.0,7-Minute Workout,1503629872.43781,Very disappointing experience!,1
Bwwall,0,Just what I wanted. Makes alexa that much better!!,2015-12-05,84accd04-b809-41d5-84ae-bbdf78b69704,5.0,7-Minute Workout,1503629878.361703,awesome,1
dsvalpo,0,Excellent addition. Hoping for more updates.,2015-12-06,812c8f36-9f4f-4abe-958c-f3739410f59e,5.0,7-Minute Workout,1503629878.382269,Fun,1
cindy,0,"Nothing complicated and each wxercise is pretty straight foward. A good way to jus refer your body moving either for a quick workout or repeat 2 or 3 times as a ciruit. I do agree that alternate exercises somehow be incorporated for older individuals or people with issues with knees, hips, back or the like.I would love the preamble to be turned off for those using it regularly. Options should be accessed here in the skills section.",2017-03-21,682a6f87-a87a-46fd-8320-cbb26805553c,4.0,7-Minute Workout,1503629878.405129,Can be used as a circuit if you have time,8
RAV,0,"It seems okay, but the current view is that ab crunches shouldn't be done. Please add the option to skip an exercise.",2016-11-30,f4da8130-3a3a-43f4-879f-cdea8d6af22f,4.0,7-Minute Workout,1503629878.4237971,Need to be able to skip an exercise.,2
EMW,0,Doesn't work. Has never started the worko,2017-01-07,7f18e00a-c771-42d1-8169-3599973a1c80,1.0,7-Minute Workout,1503629878.441123,Doesn't work,0
PWolf,0,"Stops playing in twiddle of the workout. Says""trouble accessing 7mw""",2017-01-07,876121b9-11b7-48de-88d9-6e948bf14fc6,1.0,7-Minute Workout,1503629878.4617698,Stop playing,2
C. Fox,0,So awesome!!!!!,2015-12-05,f10bf066-a4bc-45b3-a6c8-7a5b4510a7f7,5.0,7-Minute Workout,1503629878.4797812,Fun app,1
ferrous1,0,Doesn't work on Dot for me.,2017-01-07,103c954d-2382-4153-8ace-f28a4023015e,1.0,7-Minute Workout,1503629878.494654,Nope on Dot,0
Eric D.,0,Not bad. Needs more exercises (or targeted for workout type) and music for the duration of the exercise period.,2015-12-06,1c063a03-3c11-48fd-9e3e-c65497ccc8f6,3.0,7-Minute Workout,1503629878.5117671,Variety and Music,0
Amazon Customer,0,Does not work.,2017-01-07,e9360faa-006e-4459-b944-5f20bd4f9ec4,1.0,7-Minute Workout,1503629878.527854,Does not work,0
Amazon Customer,0,She explains exercise if you say help.,2016-02-03,6344c21e-81b5-4e85-a24d-400dfe87d2c9,4.0,7-Minute Workout,1503629884.3352711,exercises,3
Dilsat,0,"Great tool, actively using and monitoring my post accident recoveryThx",2017-01-06,b23e9df8-d358-4965-ad20-fae6bb9ca8b3,4.0,7-Minute Workout,1503629884.3578188,Four Stars,2
Tom D.,0,Great idea needs voice or countdown timer and beginner and experienced mode.,2015-12-25,dd7db765-a344-4654-b673-9a02a8a7831c,2.0,7-Minute Workout,1503629884.375432,Great idea,0
Kevin Chen,0,It's great to hear that this is an option for echo owners. Too bad it crashes so frequently now. Hope to use it in the future. It's not convenient to use now since it restarts from the beginning after crashing.,2016-12-01,ef77b9f4-81d6-449d-bd4d-a218ccc979f4,3.0,7-Minute Workout,1503629884.4062948,Almost great!,3
Amazon Customer,0,"Pretty good, but I've already developed the 6-minute workout.",2015-12-12,61752c72-f025-4b9f-baae-ed0dba3ea93a,4.0,7-Minute Workout,1503629884.435654,Good but......,0
Bluebeary,0,Love the concept for my echo but it needs music option,2015-12-23,33e56eec-2e6a-478f-be18-a9f172ac549c,4.0,7-Minute Workout,1503629884.461649,Music,0
Amazon Customer,0,Alexa should wrap my Christmas presents while I workout.,2015-12-07,f247555a-da38-4f2a-95c3-8342660b9b31,4.0,7-Minute Workout,1503629884.4811962,Good little workout,0
Leor,0,That was tough... catching breath... I love this.,2015-12-24,0abde2cb-e902-4a91-b76d-348d8b75133c,5.0,7-Minute Workout,1503629884.501052,Trying... to... catch... breath,0
Robert W. Staab,0,"Great, but would like to choose and mix exercises",2015-12-07,b3151a80-d4dd-4c29-80b5-e29e02ffe40c,4.0,7-Minute Workout,1503629884.516557,Great,0
Sandra G.,0,"Very nice workout for the over 65 crowd, Thanks",2015-12-11,982c6e48-0956-4cca-8a19-cb402ba4b451,4.0,7-Minute Workout,1503629884.5413089,good workout,0
Les,0,Just downloaded the app and tried it out. I will have to check a few of the moves to make sure I'm doing it right. I felt rejuvenated after doing it. I will do it every day that I can. Thanks!,2016-12-01,e9ad401a-073e-48da-abd5-051eb0c36ee1,5.0,7-Minute Workout,1503629890.5893474,Just downloaded the app and tried it out. I ...,3
Anne Honzel,0,"Alexa will not recognize the command, ""Start 7 minute workout."" Is there a trick to getting her to understand?I have just realized that you need to go to the Alexa App to enable new skills. Now my 7 minute works!",2016-01-04,b7c13de9-7c45-444f-bdbf-88545a5a8c20,3.0,7-Minute Workout,1503629890.6110618,One Star,1
MrsOcean,0,"Only got thru 4 exercises and then Alexa said she couldn't find the ""7-Minute Workout""  and then just shut off.  Someone needs to look into this, please.  Several other reviewers are saying it's happening to them as well.",2016-12-01,9a4d1e6a-ce88-424f-91b5-2414233f9c1a,2.0,7-Minute Workout,1503629890.632055,Shuts itself off half way thru..,5
JK,0,"Overall it is decent but has many bugs. For example when it says next exercise ""Wall Sit"" and you say Alexa help it tells you to lie down on the floor and do crunches.",2017-01-26,030e9743-b4af-4afb-8f85-d6337afa2430,3.0,7-Minute Workout,1503629890.655306,Overall it is decent but has many bugs. For ...,2
R. Sheehan,0,"This could be great, but it isn't.  It's buggy, tells you to say &quot;ready&quot; and will start counting but will then move on to &quot;say ready&quot; again.  Quit on me a couple of times, the text occasionally gets truncated.  Haven't had other Alexa skills struggle this way.  Try again, folks",2017-03-02,30010f60-bcc2-432c-a3e0-9f95a368b5c7,2.0,7-Minute Workout,1503629890.682879,"Good idea, frustrating to use",4
James A Burgin,1,"I use an Echo Show. It shows simple pictures of the exercises but not until the timer starts. It would be more helpful if the picture showed before you started. There are only a handful of exercises so you will remember them quickly anyway. The ending bell needs to be louder, I can barely hear it. I think this is a qood, quick, routine to supplement your other workouts. I know you can repeat it but it woukd be nice if they had built in increments up to 30 minutes where each exercise got longer as you improved. I know it would not be the 7 minute workout any longer but I'm OK with that. I don't see a matching app for Android where I could review progress, use when travelling, etc. Still, a very good basic skill.",2017-06-29,19a38724-c2c8-465f-812b-1c4b732eca7a,4.0,7-Minute Workout,1503629890.7201688,A good beginning workout,2
Happy Camper,0,Needs improvement and is too advanced in timing for someone just starting out. Should have different levels and also count so you can find the rhythm.,2017-01-13,25a01037-2eea-48a8-a06f-ba27af014a42,2.0,7-Minute Workout,1503629890.742041,Needs workout lev,4
Memo Döring,0,Great skill.Super useful.,2015-12-06,81e14f7e-6a7c-446d-807f-b1ace8b57ec1,5.0,7-Minute Workout,1503629890.763108,Love it.,0
Keely G. Keane,0,Music would be nice!,2016-11-24,2555aa6e-45f9-4f91-bae3-1060b8d8210d,2.0,7-Minute Workout,1503629890.7984252,Wow,4
R. Wentland,1,"won't access! need one for seniors , I think there is a senior crowd out there.",2017-01-07,05eb7a9e-82e4-45be-b678-80a5c4cd8924,1.0,7-Minute Workout,1503629890.8323562,wish this would work,4
Amazon Customer,0,Great for beginners and intermediate. I don't enjoy exercising much but knowing I can get it done quickly and still get my heart rate up is something I will continue to enjoy. If you need help just ask and you will get it.,2017-02-27,11bb2992-603f-4872-ac7c-c46fde6c3c1c,5.0,7-Minute Workout,1503629897.0098329,Great exercises.,5
ramili,0,Boring!!!,2015-12-13,f3028fbe-6877-4bf6-8333-75c5989d1250,1.0,7-Minute Workout,1503629897.0243351,Boring!,0
lou,0,Need music to workout if it's boring hard to stay motivated.,2016-01-06,bb2c134e-ab1a-4b2e-8db9-56865ecd135c,2.0,7-Minute Workout,1503629897.042826,news music,2
Barbie McKinnon,0,Love it.,2015-12-12,a95a8f47-50e9-4d84-9b6c-023d47ff91f7,5.0,7-Minute Workout,1503629897.058142,Love it,0
Kindle Customer,0,"Good workout program to slip in a little bit of cardio (or cycle through a few times for a full workout). Some of the functions caused the app to crash/close and then the entire workout started over. One time, it asked if I would like to resume where I left off, and I excitedly responded ""Yes"".... and then it started at the beginning again. Still a decent workout, and I'll still keep using it.",2016-03-18,ab06a6d7-c138-4ff3-843e-d67620cb9f91,3.0,7-Minute Workout,1503629897.0749152,Decent quick workout app,4
Vicki,1,Great work out if you overslept the gym! You can do it once or repeat as many times as you like to get a full-blown work out. My only suggestion is that the 30 second bell is louder I can barely hear it.,2017-05-11,6bfd546e-07b6-4936-93e4-38bc6fc9c131,5.0,7-Minute Workout,1503629897.103353,Good work,4
Alexis C Hill,0,Good way to fit in some exercise.,2017-01-29,09f96f57-800f-4492-b431-af9699e833d2,4.0,7-Minute Workout,1503629897.1205828,I lLike it :) Add Advanced 7-minute workout?,1
TJSH,1,I agree with other reviewers that certain aspects are frustrating like having to say say ready between exercises and that words of encouragement could get old fast but overall I was happy to fund something that told me what to do and kept time for me. i need all the help i can get.,2017-08-04,27797664-3bf5-446d-8949-3fbf2edcd062,4.0,7-Minute Workout,1503629897.1440482,Good but could be imp,0
Amazon Customer,0,A complete body workout as promised but NO MUSIC. NO MUSIC...who works out without music? I am disappointed.,2016-01-09,b8a0ef05-4630-466e-b7e4-be58fc17d966,2.0,7-Minute Workout,1503629897.16432,No Music??,1
John,0,Can someone make a video with these exercise drills? I don't know some of them. Thanks!,2016-01-13,5efbd4f7-27b6-446a-9daf-75917f4f7b78,3.0,7-Minute Workout,1503629897.181526,Is there an instructional video?,1
Amazon Customer,0,"It says you can review routines via the companion app, but I have no idea where to find it.  I am not familiar with some of the rout",2017-08-19,5b17b3e7-6c46-45e0-b7dd-d77a330f3a45,3.0,7-Minute Workout,1503629903.128243,Where is the companion app?,0
CKS,0,"What I didn't like it overall due to the lack of reception, but i did like the 7 min workout. That works well for you if strapped for time.",2017-01-24,1b6384ad-159a-4783-9396-b063e5a9b299,3.0,7-Minute Workout,1503629903.147066,It works well but repetitive,0
Laura Merchant,0,Couldn't get the workout to stop. There is no music or any ongoing dialogue during the workout. It's just a glorified timer.,2016-01-04,be8e4064-7a96-44ac-baf0-12ef18255d7c,2.0,7-Minute Workout,1503629903.172075,Glorified timer with no kill command,0
Yolanda,1,I tried it today for the first time I like how it started but what if you are unable to do some of the exercises what do you do I have bad knees and I have been on the couch alot so some of the exercises I could not do,2016-01-28,c1952117-257f-4122-9185-dcc60605fb39,2.0,7-Minute Workout,1503629903.211492,Good try,2
JJ,0,"It keeps skipping and stopping mid-exercise saying ""I'm not sure what went wrong."" Will be disabling this skill until it is better suited for this device.",2016-01-05,e6de88d9-3459-4e38-8df7-9c5bf42e1685,1.0,7-Minute Workout,1503629903.2317061,Huge let down,0
Mason Walker,0,"Great app for a quick whole body workout. The commentary is lame, and it would be nice to have a bit more variance from workout to workout.",2017-03-19,dfe266bb-e9ff-4c05-854e-b3e62d45314a,4.0,7-Minute Workout,1503629903.2553248,Simple and solid,2
Amazon Customer,0,Amazing skill that I find particularly useful.  I do wish that the workouts would change so you could spice it up a bit.,2017-02-27,5cc4c9eb-90dc-4418-b429-2ffe4581bb9d,5.0,7-Minute Workout,1503629903.276002,Awesome,2
Claudette,0,GreatWhen you do not have tims,2017-05-13,b96837ab-8f96-47d3-a5f1-499c8aea9897,5.0,7-Minute Workout,1503629903.2933419,Good,5
Jo Cline,2,"It is the same workout over and over. Also, it would be nice if you could tell Alexa how many reps you did so that you can compare progress over time.",2017-05-25,4325265d-8b3f-4d6b-93e3-8f4951cb70f0,2.0,7-Minute Workout,1503629903.334176,Repetitive,10
Nilla2100,0,"She doesn't respond at all when you say ""Alexa start seven minute workout"" she just shuts down. Alexa is worthless",2016-01-01,dc805946-6e79-4607-9a66-50129721414e,1.0,7-Minute Workout,1503629903.351935,Waste of time,0
Amazon Customer,0,Great way to get you going in 7 min. The time intervals between exercise are ok.,2017-01-11,4531307c-f9d2-43e7-872b-451511db8e38,3.0,7-Minute Workout,1503629909.155503,Coach only and NO music,2
M. Marsh,0,She says she's having trouble accessing this skill. Was it tested?,2017-01-07,a6845bd8-6a9f-4998-877a-176507d60e88,1.0,7-Minute Workout,1503629909.175026,No workout for Alexa or me,0
CB,0,"Alexa seems to have some issue with ""Start Workout"", she never understand when I'm saying it... Strange.",2016-01-07,b9786785-ce91-40ca-b3c6-91caba6001ea,3.0,7-Minute Workout,1503629909.1939151,"""Start Workout"" not quite working",0
L. Sohm,0,Love this app!  Really gets you going before work. Definitely using this everyday!,2017-01-12,93e2b70c-e6e7-4c9d-8361-6fc12f58fb0c,4.0,7-Minute Workout,1503629909.21737,Easy morning wake-up,4
Jo Ann Ferguson,0,"Worked first day, and will no longer work, what's up with that?  It's out of shape, needs work, please.",2016-01-08,9f948b51-9e6a-4421-bfea-bca435767c06,1.0,7-Minute Workout,1503629909.2406678,Out of Shape,0
Tammy,0,Aggravated that Alexa and the IPad app don't communicate.  I work out with Alexa and the IPad says I missed a workout!,2017-01-27,8b2a3759-684a-4d6d-a75e-4c72aee0f84e,2.0,7-Minute Workout,1503629909.26409,Aggravated,1
T. Oliver,0,Mailman comes and I can't pause the workout..,2016-07-29,35207165-72f7-4107-a048-a4fad622e69c,1.0,7-Minute Workout,1503629909.2885358,Can not turn it off or pause it,11
Jon Snow,0,"Can't finish the workout because Alexa always says, ""sorry, something went wrong""",2016-01-02,b9471913-eb50-42f9-b32f-afe1d3dd2fcf,2.0,7-Minute Workout,1503629909.307549,Frustrated,0
Amazon Customer,0,Second time I used this app and it turned off as soon as I was to start chair step-ups.,2016-01-01,ba7622f7-5f22-40a6-8827-6a96c7fb65d7,3.0,7-Minute Workout,1503629909.328964,Alexa turns off,0
Lavnottra Moore,0,Great workout for beginner.,2017-02-05,bd51e3ef-b836-4bec-9f6a-a37a3848dbc3,5.0,7-Minute Workout,1503629909.3491821,😳,2
Amazon Customer,0,Works great. Love the skill. Though it seems to think you say ready to move onto the next exercise even when you don't. As well as I wish it didn't repeat the whole &quot;this is 2.0&quot; thing at the beginning every single time you open it.,2016-10-25,a809b922-d86d-4107-9b57-37bd572ecd82,3.0,7-Minute Workout,1503629915.1421552,Always hears &quot;Ready&quot; when no one has said it,9
Amazon Customer,0,This is great! My kids did it with me.,2016-12-01,d94e88ab-592f-4830-8aac-5bf5252c8077,5.0,7-Minute Workout,1503629915.1803598,Five Stars,2
Bert,0,"Interesting app.  It did make me do the workout, so that was good.  I wished it played some motivational music during the sets or said motivational phrases.  I was bored during the ""dead time"" between the start of each set and the finish of each set (which had a oven weak oven buzzer time sound).  This sound could have been something stronger or better. Alexa disappeared during the time of each set, like a gym trainer who didn't care about me results.  It did get in a few humorous comments at the end of each set.  It would be interesting if it let you choose how long you wanted each set 15 seconds, 30 seconds, etc and then told you how many calories you burned at the end.",2016-03-12,bb7ce6bd-2678-415f-9b20-2a7f5ef371ef,3.0,7-Minute Workout,1503629915.211277,"Gets the job done, but not very motivational",5
Herman Cecil,0,Does not work,2017-01-07,51a5d9e1-66cb-4114-88f0-6b8d6f56f349,1.0,7-Minute Workout,1503629915.234737,Doesn't work,0
Kindle Customer,0,"Sorry, having trouble accessing it right now, is the response I got",2017-01-07,42377814-7084-496a-908d-cfcb1cf760f0,1.0,7-Minute Workout,1503629915.2590349,Not working,2
leeloo,0,Great skill for your morning routine. Nice way to start the day all energized.,2016-03-11,18a011bb-4254-4bfb-b2e3-724aa5bc30da,5.0,7-Minute Workout,1503629915.2790232,I use this app every day,2
EduPro,0,So far she just ignores me when I try and start the skill.,2016-01-02,e6f3bc9c-61dd-4c8a-9289-ad89d9647e53,1.0,7-Minute Workout,1503629915.296447,Not functioning,0
Cosmo DiSchino,0,Great help from Alexa.Going to play tennis and warming up with Alexa work out is amazing and it gives you motivation just to get it done.Great job.,2016-11-27,2f123330-fc07-4d4c-be41-9beeca86be21,5.0,7-Minute Workout,1503629915.319227,Great warm up before tennis match.,3
Elizabeth Finan,0,"I enjoy that it's only 7 minutes, I do it when I first get up, that way there is no time for excuses. I add my own variety I also challenge myself to do more of your exercises in the aloted time than the day before. It's my favorite SKILL to date, but I do hope it grows and evolves over time.",2017-02-10,c734dbfa-cdbf-477a-aad5-d1e3c0628bb7,4.0,7-Minute Workout,1503629915.338902,Love it but...,4
Trish,0,"Doesn't work. Alexa says ""Sorry can't access"" but Skill is enabled. Bummer!  Just finished stationary bike, standing here ready to workout. It only takes this minor detterant to have me stop exercising!  Alexa get it together!!  Haha.",2017-01-07,e4d4a3ec-f7c5-438c-abda-87dddf3e51d0,1.0,7-Minute Workout,1503629915.355735,Need this!,2
Debbie Phillips,0,I love it.,2016-07-08,e8fdbc55-8738-4b79-a2b4-721b3cb51ca5,5.0,7-Minute Workout,1503629921.287885,love,4
Doc,0,wont start,2016-01-02,22ec1d0a-c69e-48af-881f-dbfca3eeb01d,1.0,7-Minute Workout,1503629921.3063636,nope,0
daniel nelson,0,"I Asked Alexs, to start 7-Minute workout !  Alexa, Having trouble starting right now !",2017-01-07,2c0eda1d-8e10-438a-9e3a-0bb078e849c5,1.0,7-Minute Workout,1503629921.325247,7- Minute Workout,1
RP,0,Doesn't work! Why would Amazon highlight a skill that doesn't work?,2017-01-07,434700d4-a5b6-4dd4-b410-4a199de8bc48,1.0,7-Minute Workout,1503629921.348364,Pointless until they get it fix,2
Tricia Baker,0,It needs to vary the exercises each day and not just the same set,2017-01-12,b9292aa7-6f1a-44be-a68e-6ccad58fb1f9,3.0,7-Minute Workout,1503629921.368098,Good skill,5
Loretta Lyle,0,I have tried several times and alexa cannot retrieve the workout.,2017-01-07,59cf973a-06cd-4dd2-a1be-3e876982b150,1.0,7-Minute Workout,1503629921.38754,doesn't work,1
Victory,0,"Had a good workout, though the annoying thing is that the skill kept bugging out (Stopped ~8 times) and had to keep restarting it to continue where I left out. Still some bugs to work out...",2016-12-01,37ffdc71-5cf6-46eb-835a-6b9057763a7a,3.0,7-Minute Workout,1503629921.40765,"Great skill, but still buggy at times...",2
Amazon Customer,0,"Great concept but needs some variety. Swap in bicycle crunches, renegade rows, mountain climbers, bear crawls, jump rope..... A great workout after my run but still needs some work.",2017-01-05,3d953e10-a228-4bf9-8801-aa9d6ea4998e,2.0,7-Minute Workout,1503629921.427276,Good start,2
Mason,0,"Works fine, not on on the dot tho. Needs to to be able to change to different sets of workouts and not just the same routine. (Ex arms 1 day, cardio day 2, lower body, etc)",2017-01-12,cf2bc786-1e98-4e4f-8139-9ddfeff4db1a,3.0,7-Minute Workout,1503629921.446534,Needs updates,4
John,0,Needs just a little work,2017-01-02,7dcd6730-9b9a-4807-997e-5ec6692eb736,3.0,7-Minute Workout,1503629921.4738731,Great idea,3
Amazon Customer,0,Needs music and a count,2016-11-25,4c6075cc-f08f-4f54-a025-cf8506cc0428,3.0,7-Minute Workout,1503629927.3476126,Needs work,3
Amazon Customer,0,"Once enabled, then she would say having trouble accessing workout.  So disabled and asked her to enable but never able to access the workout..... not good :(",2017-01-07,bdf7eccd-42f5-4b3d-8014-a1f88d4685c8,1.0,7-Minute Workout,1503629927.371719,Doesn't work,1
