author,commentNum,content,date,id,rating,skill_title,timestamp,title,vote
Gerstyd,0,Yet another 2015 blue link vehicle that doesn't work. I have blue link and pay 300 bucks a year for and it's always crippled by something. Lame. I am just going to buy a remote start.,"on December 3, 2016",da914921-5ae1-4ccf-a32f-c5c05dcd289b,1.0 out of 5 stars,Hyundai Blue Link,1503628469.996783,Don't bother,10 people found this helpful.
Kb2,0,Works Great With My 2016 Sonata Hybrid!,"on January 20, 2017",bd2944d6-4214-4942-8ae3-96802ca1d976,5.0 out of 5 stars,Hyundai Blue Link,1503628470.018125,Works Great!,3 people found this helpful.
Mark L Wingrove,0,Seriously...it only work on 2017 models. WTF.,"on December 21, 2016",8241e248-9d09-4b9b-8e85-aec2716b2baf,1.0 out of 5 stars,Hyundai Blue Link,1503628470.0394082,WTF,12 people found this helpful.
Khalil,0,"This skill works exactly advertised with my 2016 Tucson, which in theory is awesome! HOWEVER, the fact that it requires two commands to execute really kills its usefulness. If Hyundai could build in a way to disable the PIN request after issuing a command, I would use it all the time. Until then, it's simply way faster to use the widget on my phone.","on January 15, 2017",6f8e1205-20df-476f-8614-f3a5ef744146,2.0 out of 5 stars,Hyundai Blue Link,1503628470.0668118,"Great idea, but too slow",5 people found this helpful.
Changki S.,0,great feature and working very well,"on November 15, 2016",bb4e6713-a9a5-4f65-9a8d-aa535968b82d,5.0 out of 5 stars,Hyundai Blue Link,1503628470.088098,great,7 people found this helpful.
Mike,0,Works perfectly on my 2016 Tuscon!! As easy as using the app,"on January 2, 2017",1caec508-7750-4af8-88b5-9f4ef42bd005,5.0 out of 5 stars,Hyundai Blue Link,1503628470.1079822,Great with new car!,3 people found this helpful.
Will M.,0,Keeps telling me to relink my account. Over and over and over and over,"on July 21, 2017",fc313950-1d4a-4a2b-aec1-0c40d948a2d3,1.0 out of 5 stars,Hyundai Blue Link,1503628470.1228878,Relinking woes,0
Lee Sir,0,Same as everyone else. Tells me to relink  my account.,"on August 23, 2017",cc24ffdd-af5f-4a7d-8a44-ed391a89771f,1.0 out of 5 stars,Hyundai Blue Link,1503628470.137603,Relink my account,0
Mark  Customer,0,"Most everyone wants (only wants)  ""Remote Start"" capability but you can't get that without buying Hyundai's ""Customer Care Package""....which is $99 in addition to the $99 you're paying for the Remote Start.  Hyundai forces you to buy a service you may not want (I didn't).  Not a good business model.  I canceled everything.  When enough people do that (and I had a BlueLink Rep tell me the drop off rate is ""ridiculous"") then maybe Hyundai will offer a reasonably priced, buy only what you want option.  p.s. the App works fine most of the time and we would have renewed if not being forced to spend an extra $99 on something we absolutely did not want.","on December 16, 2016",9bd7e69e-8629-42dc-8642-5e9d51d93eb4,1.0 out of 5 stars,Hyundai Blue Link,1503628470.1565099,App Okay But Being Forced to Buy Service We Don't Want,8 people found this helpful.
Sam grant,0,I love it for my 2017 Santa fe limted also my 2017 Tucson.  Awesome.,"on June 18, 2017",81991c59-a868-410c-bc07-1dc5368cb29c,5.0 out of 5 stars,Hyundai Blue Link,1503628470.1725209,It just works,0
Amazon Customer,0,Awesome for remote starts during Michigan winters.,"on January 24, 2017",bf8f23ce-cfcb-4bb8-85ce-0805c0990d18,5.0 out of 5 stars,Hyundai Blue Link,1503628475.851666,Works Great,3 people found this helpful.
JEREMIAH,0,"This skill is really the option I have to remote start my car as Hyundai will not allow the BlueLink app to run on a rooted phone and xposed is not yet compatible with 4.1.1. It is however, horribly slow. I thought the Phillips hue commands were slow but this skill takes forever.","on February 18, 2017",6e35bb5e-9ffe-4a1d-9a1c-4f2faa2a7461,3.0 out of 5 stars,Hyundai Blue Link,1503628475.871918,horribly slow. I thought the Phillips hue commands were ...,4 people found this helpful.
KP,0,"My Alexa says I have to relink my account, but I keep doing this and still she says the same thing. Please have a simple app work. Thank you.","on June 18, 2017",8779f3e2-eee8-4fb4-962f-efae001221f4,1.0 out of 5 stars,Hyundai Blue Link,1503628475.8959842,Not working,One person found this helpful.
V. Pastore,0,"Boo on Hyundai, I have a blue link enabled car with a blue link account and a blue link app that I've used for over a year now but it doesn't work with the Alexa skill. Seriously have to reconsider renewing next time.","on December 26, 2016",74eef9be-02d2-4e84-9695-bee6af7a1e44,1.0 out of 5 stars,Hyundai Blue Link,1503628475.918141,Seriously?,14 people found this helpful.
Catherine Solomons,0,Works every time with my 2015 Hyundia Sport!,"on December 7, 2016",0e5d83a0-9a15-4e4c-8104-47556054fc01,5.0 out of 5 stars,Hyundai Blue Link,1503628475.937475,Great!!,5 people found this helpful.
Heinrich,0,"I just set this up, and I'm enjoying it.Functionality: works quite well. The only command I've been using it for is to start and warm up the car (a 2016 Tucson limited). The command for that is simple, and I like the fact that I have to speak my pin.Pros: simple, easy to set up and use. Very useful on cold mornings!Cons: some commands are lengthy. Some folks dislike having to speak their blue link pin.","on January 23, 2017",a3db1ac1-2636-420f-8795-f7392fc64f77,4.0 out of 5 stars,Hyundai Blue Link,1503628475.958549,Excellent convenience!,3 people found this helpful.
J. Iden,0,It is very disappointing that so very little blue link enabled vehicles are supported. I personally have been waiting for some time for this skill and was very excited to see it available. I have a 2013 Genesis Coupe GT with blue link remote start and am not able to use it via Alexa. Not really sure who decided to release this with so little support. Hopefully this is just the beginning and more vehicles will be added but honestly it should have never been released with so little support.,"on December 2, 2016",35bf2ab5-d0b8-427e-a5f0-45f572685b2a,1.0 out of 5 stars,Hyundai Blue Link,1503628475.978348,Disappointing...,9 people found this helpful.
Shaun A. Browne,0,"Works great on my 2016 Sonata sport with tech/premium packages. I still wish I could re Lyr start from my key fob, but Alexa makes it easy to use and more convenient than the app.","on December 5, 2016",771e4ffe-e615-4489-8b8a-1526e4390bb0,5.0 out of 5 stars,Hyundai Blue Link,1503628475.99704,Yes!,4 people found this helpful.
Michael R.,0,"Read the article about supported vehicles before you mark a skill down.  This works 100% with both my 2015 Genesis 3.8 Ultimate and my 2017 Sonata Limited 2.0 turbo, allowing me to start / stop, flash lights, sound horn, engage climate control for up to 10 minutes, etc","on November 21, 2016",e10c294c-3c88-48e7-af58-d0640fc71daf,5.0 out of 5 stars,Hyundai Blue Link,1503628476.016137,Works perfectly with supported vehicles,11 people found this helpful.
Amazon Customer,0,Keeps telling me it can't connect to the service right now.... frustrating when you pay this much for a blue link subscription,"on December 29, 2016",b9d70199-648b-44a0-9eb1-feef36baf4fe,1.0 out of 5 stars,Hyundai Blue Link,1503628476.033497,Doesn't work,2 people found this helpful.
Jordan,0,Fantastic.,"on December 13, 2016",3fad4a90-2b58-4aa1-af5e-b1a63364bec7,5.0 out of 5 stars,Hyundai Blue Link,1503628481.777946,Remote start is,3 people found this helpful.
C. Baker,0,Yep. Another option that is not available to older BlueLink enabled vehicles. Isn't that the advantage of cloud technology? You don't have to worry about it quickly becoming out of date. I can start my car from my phone or watch but not Alexa? Makes no sense. Thanks Hyundai.,"on December 3, 2016",d41d563a-09df-40c9-83f7-aada139ea789,1.0 out of 5 stars,Hyundai Blue Link,1503628481.797467,Disappointed,9 people found this helpful.
Raghunath Erumal,0,works gr8 on my bluelink car,"on January 3, 2017",aa29a6d3-2f74-4928-bff6-b955b715bd16,5.0 out of 5 stars,Hyundai Blue Link,1503628481.820857,gr8 app,2 people found this helpful.
Hermione Granger,0,"Bad customer service.  Made a mistake and cancelled my service prematurely and couldn't do anything to reverse it but make me sign up and charge me for renewed service. Costs about as much as it originally did and now has less features available. Doesn't include map feature to locate car in connected package anymore. Save your money and only use it in the winter months if you really need it. Other than that, use any map app on your phone to keep track of where you parked your car. It misses half the commands because it won't connect, most of the time in the morning when I would try and start my car to leave the house. The rest of the features you probably won't use. I'm so unhappy with their service I wish I could give it 0 stars.","on June 1, 2017",edeaed20-406a-421e-b1d2-c846f4584674,1.0 out of 5 stars,Hyundai Blue Link,1503628481.843622,Don't waste your money,2 people found this helpful.
sweetcharlee,0,Alexa started my 2016 Hyundai Tucson perfectly. I love it! It is very convenient for me on cold winter mornings.,"on December 28, 2016",93fc8618-d387-4118-9339-4627141a3592,5.0 out of 5 stars,Hyundai Blue Link,1503628481.866988,It works on my 2016 Tucson!,2 people found this helpful.
Barry Hughes,0,Good Lord people.  Starting with the 2015 Sonata/Genesis Hyundai introduced AVN 4.0/4.5 (do a search) which includes additional h/w supported functionality over their earlier nav/media systems.  It's that functionality that allows newer cars to be used with Alexa.  There will never be an update for older cars as the changes are h/w not s/w.  So either buy a newer Hyundai or don't buy an Echo if its primary purpose would be to control your car. I traded a 2014 Elantra GT for a 2016 specifically for the updated Nav capabilities which also include Android Auto and Apple Car Play.  For the record owners of older Hyundais won't be getting those features either for the same reason they can't use Alexa.  It's the h/w.,"on November 20, 2016",4e8c647a-caf4-40b8-9b86-8bece233d6b8,5.0 out of 5 stars,Hyundai Blue Link,1503628481.886121,Works brilliantly - *if* and only *if* your Hyundai has the right hardware,9 people found this helpful.
Brenda,0,Should be expanded to work with all vehicles at least remote start,"on December 7, 2016",3e12f06d-c64e-4d8e-911c-a1586ca664a9,1.0 out of 5 stars,Hyundai Blue Link,1503628481.90329,Should work for all remote start,8 people found this helpful.
Makay,1,I have a 2017 Santa fe for some reason it never picks my pin. Then starts repeating commands I did not issue. It recognizes the vehicle but just won't start it. Not sure what else to do,"on January 4, 2017",6f4d8f3b-2856-4119-bf62-2c3b8c8843c2,1.0 out of 5 stars,Hyundai Blue Link,1503628481.93213,Won't Accept my pin,4 people found this helpful.
Eric N,0,"A two step process is counterproductive, the PIN requirement should be optional.  Especially for when you are the only person in your house and are single with no live in children.","on April 11, 2017",98172b7e-3c34-484d-9507-b8b5acba9dd9,3.0 out of 5 stars,Hyundai Blue Link,1503628481.952765,Disable the dumb PIN requirement.,6 people found this helpful.
Renee,0,I have this service but when attempting to link to the skill it says I don't. Bummer!,"on January 1, 2017",86833a40-400e-4630-8de7-aa4fe7f46cc2,1.0 out of 5 stars,Hyundai Blue Link,1503628481.9728,Didn't work,2 people found this helpful.
Amazon Customer,0,Disappointing not working with a 2016 Hyundai Santa Fe Sport.....2016 Really???,"on December 2, 2016",baaf6e65-8740-4200-89ff-5c27825ad86c,2.0 out of 5 stars,Hyundai Blue Link,1503628487.577682,Two Stars,8 people found this helpful.
Amazon Customer,0,Poor customer service from Hyundai on this one. Pay yearly fee for Bluelink and this is only supported for 2016 models and newer? I should get a discount. Very disappointed.,"on December 28, 2016",e3538561-393c-4d4e-9c8c-37d3b2a0b3b2,1.0 out of 5 stars,Hyundai Blue Link,1503628487.599297,Very Disappointed,9 people found this helpful.
wwtexas2009,0,Link account not workingGoes to blank screen,"on January 17, 2017",0ef9c643-af24-440c-abfe-ee33c0aa8e6c,1.0 out of 5 stars,Hyundai Blue Link,1503628487.6190069,0 stars,One person found this helpful.
James M.,0,Been waiting for this but I Would love this to work with my 2014 Velostr.But I am not buying a new car just so Alexa can start it.,"on December 8, 2016",3ce0fa7d-b0fe-4117-9f61-818ac1cbc153,1.0 out of 5 stars,Hyundai Blue Link,1503628487.638562,Why not older cars?,8 people found this helpful.
R. Lennes,0,My 2016 Genesis Coupe does not work with this.  Why I don't understand.  This is so disappointing.,"on November 28, 2016",3588efa4-1bda-491b-afb1-db72c7747607,1.0 out of 5 stars,Hyundai Blue Link,1503628487.6589508,Lack of support for 2016 cars,6 people found this helpful.
Robert Balsamo,0,I have a 2015 Hyundai sonata hybrid and it does it says it is not compatible. Incompetent service from Hyundai.,"on December 29, 2016",af442c93-e67d-4eb9-ac21-611b938d36ed,1.0 out of 5 stars,Hyundai Blue Link,1503628487.679714,Doesn't work,3 people found this helpful.
Amazon Customer,0,"Will not pair with my 2013 Sonata, tried many times?","on December 5, 2016",0aa9169a-7dcc-488d-ba19-baa4c0850590,1.0 out of 5 stars,Hyundai Blue Link,1503628487.7001998,Won't Connect,3 people found this helpful.
JD R,0,Doesn't support 2016 Hyundai Santa Fe. Incomplete app.,"on January 8, 2017",8dae316c-1795-4023-badb-204556a9b3c4,1.0 out of 5 stars,Hyundai Blue Link,1503628487.7194161,Doesn't Support 2016 Santa Fe,6 people found this helpful.
Mark R.,0,Poor model support.,"on January 12, 2017",7e940715-9da1-4ee1-bd35-87db70d5474e,1.0 out of 5 stars,Hyundai Blue Link,1503628487.740086,Does not support 2016 Santa Fe Ultimate,5 people found this helpful.
andie,0,"Called 1(800) 633-5151 to cancel my complimentary 3mth subscription because you can't do it online, I was told so. You can do everything EXCEPT cancelling. ALSO, when I first called, I think I was deceived because the woman said she cannot find my VIN# nor phone number because mine was new, bought 3mths ago. BUT SHE TRANSFERRED ME TO A ROBOT (AI TALKING MACHINE) WHO WOULDN'T REGISTER WHEN I REPEATEDLY SAID ""I WOULD LIKE TO CANCEL MY SUBSCRIPTION"" AND after finally I repeated his questions in an answer form, he ""heard"" me, and gave me a confirmation number for cancellation. I am still worried they are going to charge me so I'm going to call back later again. Who knew they'd use inconvenient dirty tactics to charge you subscriptions. Very disappointed. Was happy with my first Hyundai until now.","on April 11, 2017",00680f53-c039-4d19-bd53-98330abcb9ca,1.0 out of 5 stars,Hyundai Blue Link,1503628487.763447,VERY DIFFICULT TO CANCEL BLUE LINK - dirty sales/marketing tactics,One person found this helpful.
Greg Batt,0,Hyundai wants to force me to get new car by not making this backwards compatible. Jokes on them when I upgrade it wont be Hyundai.,"on November 27, 2016",112c7d1e-bc6c-4d5f-9308-ee8191f5d5ee,1.0 out of 5 stars,Hyundai Blue Link,1503628493.518002,Not backwards compatible to my  2015 Santa Fe Sport,5 people found this helpful.
Sharon S.,0,"Agree with all the previous negative reviews on BlueLink!  I've never had such poor customer service on any product in my life.  Due to their bookkeeping error, we were without service for one month.  They promised us a free month added on AFTER our year was up.  Never got it. I called them back.  They said they would take 25% off our bill; however, the 25% was not taken off.  We called back again!  They said they would give us ANOTHER month free at the end of our year, so now we have two months free...set to expire June 20, 2017.  We were getting no where with them so we cancelled service and they assured us it would cancel at the END of our contract, which is June 20, 2017.  Yesterday, March 27, 2017, our service was cancelled.  Yikes.  I just hung up on them.  HORRIBLE!  Would not recommend anyone doing business with BlueLInk!","on March 28, 2017",5dc43649-7ce3-4646-b897-12ced03a1dce,1.0 out of 5 stars,Hyundai Blue Link,1503628493.5407841,I've never had such poor customer service on any product in my life,One person found this helpful.
Juli,0,I'm sad because I always wanted to say Alexa start the Santa Fe but they done even have one that's works with it if my phone app works why can't this,"on November 27, 2016",b28793ec-6f2b-4238-a471-35f32239e63d,2.0 out of 5 stars,Hyundai Blue Link,1503628493.560048,Come onn,6 people found this helpful.
JB,0,"If I can currently start my Genesis through the Hyundai website, and the phone app, how can it not be possible through Alexa? unless Hyundai just chooses to make this distinction?","on November 27, 2016",e6fb14fb-0039-4f83-966d-14bebcfc4c2b,1.0 out of 5 stars,Hyundai Blue Link,1503628493.577578,Requirements make no sense,7 people found this helpful.
Felipe,0,Doesn't support my 2014 Hyundai,"on November 26, 2016",7b5c9a63-ac41-446d-9d06-83391e2c8744,1.0 out of 5 stars,Hyundai Blue Link,1503628493.5962508,Lack of supported vehicles,7 people found this helpful.
Richard J.,0,Top of the line Santa Fe Ultimate and it doesn't work with elexa. But a Sonatable SE does? This should be fixed.,"on March 18, 2017",51805006-2a92-4f4a-b6db-fbff898f0c1d,1.0 out of 5 stars,Hyundai Blue Link,1503628493.6170712,Elexa,3 people found this helpful.
Quadimo,0,"I'm rather disappointed that while I have Blue Link, I am unable to utilize this altogether! I'm...disappointed. Utterly.","on November 17, 2016",b4383778-23e5-4c93-a89c-341d9d93fe97,1.0 out of 5 stars,Hyundai Blue Link,1503628493.6340292,I'm losing brand loyalty.,9 people found this helpful.
R B,0,Why not prior year blue link enabled vehicles?Would love to not have to use blue link app to start car on cold daysBooooo,"on November 15, 2016",f99c3676-b006-4792-ae5f-711e67ecb101,1.0 out of 5 stars,Hyundai Blue Link,1503628493.650176,A shame it doesn't work with earlier blue link cars,9 people found this helpful.
Randy,0,You have to have navigation for it to work. I have a 2015 Sonata without navigation. This sucks!,"on November 16, 2016",eb52dff6-9911-4467-8a64-13dc491b51e3,1.0 out of 5 stars,Hyundai Blue Link,1503628493.669156,Boooo,8 people found this helpful.
Val Borko,0,I don't have an Alexa supported Blue Link Vehicle.  This upsets me so much. I pay the same amount for Blue Link and I use my phone to start my car but Alexa can't do it!!!!! This isn't right and needs to be righted!!,"on March 3, 2017",c62fd294-4cd9-44ee-af54-639abae29fe1,1.0 out of 5 stars,Hyundai Blue Link,1503628493.686476,So upset,4 people found this helpful.
Ismael Rivera,0,Disappointed that I have a 2016 Sante Fe Sport Turbo fully equipped and can't use the Alexa with my blue link.  Please add or update to acceiblity with Blue link in general.,"on November 20, 2016",13279417-3bf7-4d66-803c-f9274209b5a6,1.0 out of 5 stars,Hyundai Blue Link,1503628498.46978,Disappointed,8 people found this helpful.
Amazon Customer,0,This is an over priced service. First year was $99 second year it doubled. Not worth $200 to remote start my car for three months.,"on January 9, 2017",7db69a9b-e518-4886-8ad2-4d733674ee5c,1.0 out of 5 stars,Hyundai Blue Link,1503628498.489422,Blue link overpriced.,7 people found this helpful.
"JunRaymond from Whittier,  CA",0,Frustratingly doesn't support my 2014 Santa Fe Limited (LWB)!..I'm canceling my Bluelink subscription!,"on January 7, 2017",cd00858b-8b23-4a6b-87b9-b8a388ddd539,1.0 out of 5 stars,Hyundai Blue Link,1503628498.509304,No support for 2014 Santa Fe,7 people found this helpful.
Amazon Customer,0,"Started a Blue Link trial about a week ago for my 2015 gencoupe ultimate because I heard the Genesis app had an Alexa skill and that Blue Link was coming soon. Was thrilled to see it launch today, but then was severely disappointed to find out it doesn't work with my vehicle, probably not purchasing Blue Link subscription because of it. Probably due to technical limitations, but still a big let down for me.","on November 15, 2016",bbaff8e6-262d-4a93-8b2c-130ed95b27d6,1.0 out of 5 stars,Hyundai Blue Link,1503628498.530729,:(,6 people found this helpful.
Amazon Customer,0,I am extremely disappointed that the 2015 sonata can link to Alexa but the Santa Fe can't.  I thought I had the better car,"on November 20, 2016",66a82212-7f0c-4364-bf0a-5649e08be4f0,1.0 out of 5 stars,Hyundai Blue Link,1503628498.5512161,Totally disappointed,6 people found this helpful.
Phantmz,0,Very disappointed a 2016 Equus Ultimate gets left behind none of these so-called updates works on there top car. Last Hyundai for me!,"on November 23, 2016",13861b5a-2b4a-4f1f-b861-7219beb0d85c,1.0 out of 5 stars,Hyundai Blue Link,1503628498.571467,Phantmz,4 people found this helpful.
Amazon Customer,0,Disappointed that my 2015 Sonata Sport is not supported.,"on November 23, 2016",c5d49b2f-ccef-400a-8344-2f541fb38224,1.0 out of 5 stars,Hyundai Blue Link,1503628498.591485,Disappointed,3 people found this helpful.
Christopher Dittmann,0,"Of course, I can't speak for Alexa's accuracy in all languages included in this skill.  Just French, Spanish, Italian, and basic very basic Russian and Norwegian.  She gets high marks from me in all of these.  If you are preparing to entertain a new friend or client who is not a native English speaker, this skill can help you learn a few basic phrases to help set your guest at ease and demonstrate your own openness and desire to at least try to cross the language bridge.  In that respect, you'd be surprised how little efforts on your part can yield such large results in establishing rapport and understanding.  Seen in this light, this unique and capable skill is a real boon.That's just one way I intend to use this skill.  I'm sure others will occur to me by and by.  It would be great if it went the other way, foreign-to-English, but that's very much more of a complex endeavor.Which leads me to comment on some of the negative reviews this skill has received.  To those reviewers, I ask, what were you expecting?  Berlitz in a box?  Alexa is a user-programmable device (read ""savvy user"" here), not a steel-plated United Nations employee.  Perhaps I should ask what some of these reviewers were smoking?In every way, this skill demonstrates some of the best things that can be done with the Alexa Skills Kit, the toolbox you use to develop skills, and it's clear from the user reviews of other skills in this category that Translated is out ahead of the pack.  The developer, and the skill, deserve a ""bravo"" for a job well done.  Magnifique!P.S.  I am not an employee of Amazon, nor associated in any way with the developer of this skill.","on March 26, 2017",f539bf8f-a8f8-42cc-bf81-e1e2ac2c3052,5.0 out of 5 stars,Translated,1503628511.0819998,Very useful and accurate.,10 people found this helpful.
Tasker O de Generes,0,"When you need help with how to say something in Madarin, you will love this a long time.","on March 27, 2017",2c283732-4952-4ef2-a36c-8b1ce90b70c4,5.0 out of 5 stars,Translated,1503628511.1110988,Useful for Mandarin,11 people found this helpful.
J. Forschen,0,"I've used other apps to give me phrases in Japanese, however, these other apps have Alexa read the phrase which is worse than fingernails dragging down a chalkboard.  When I ask Translated to say something in Japanese, I get a recording of a native speaker saying it - not Alexa!  I haven't run into any problems yet!","on July 17, 2017",1636ddb7-d91a-4b1c-a056-b0866dd2e430,5.0 out of 5 stars,Translated,1503628511.137812,Native speakers help this app excel over the Alexa speaking apps,8 people found this helpful.
EAF,0,"Handy little skill to have enabled. The dialogue with Alexa, asking if I want to translate anything else and saying ""goodbye"" when I'm finished seems more natural and effective than Alexa's current format for voice search. Translated should be turned on by default when your echo/dot ships. Looking forward to watching this skill further develop.","on April 22, 2017",cf349817-cf85-4b0f-b67b-1cfc207cc281,5.0 out of 5 stars,Translated,1503628511.168316,Great skill,5 people found this helpful.
Amazon Customer,0,An excellent skill. Pronunciation is good even in  a difficult language like Chinese. This skill is very useful for those who often have to locate new terms in a language and will be very useful. It is well done.,"on April 29, 2017",a4778a39-8ceb-4da6-aad8-3c9c72158e89,5.0 out of 5 stars,Translated,1503628511.1985059,Outstanding Skill!,6 people found this helpful.
new to amazon,0,Wish that there was a way that you could speak back to Alexa after you've learned the word to see if your position is right what is nice if you just need to translate a few words,"on March 11, 2017",a6a22928-b347-4ac8-8864-22216d17ff21,4.0 out of 5 stars,Translated,1503628511.226847,Great for a Word or two,6 people found this helpful.
Amazon Customer,2,"Cool skill to translate and learn languages. Actually, it's the only working translation skill that I've tried. Sometimes it fails recognizing the voice input, but I guess it's an Alexa issue as this happens also with standard usage (e.g. ordering from Amazon).","on January 16, 2017",bf4760d3-cf12-4729-85f0-b1b8dd0f113c,5.0 out of 5 stars,Translated,1503628511.2882419,Best translation skill on Alexa,6 people found this helpful.
Nicholas R Facchina,0,"Simple and basic but it does a good job teaching how to say general statements and questions.  However, it does not reposition words appropriate for the language being translated. I.e. In Spanish, adjectives come after the noun they are describing. The app does not make those changes.","on March 25, 2017",1579557d-a14a-4cb2-a6ea-8499a2f97480,3.0 out of 5 stars,Translated,1503628511.3085709,A nice app for basic statements and questions,4 people found this helpful.
Amazon Customer,1,Love it !!! Easy to use and gives you an accurate Translation. I have German and Korean in my family and having this Skill has helped us better understand each other. Thanks again.,"on February 6, 2017",7e8a06c2-9e82-40bc-94ae-e70ebbfde082,5.0 out of 5 stars,Translated,1503628511.359383,Excellent Translator,6 people found this helpful.
norman nelson,0,"very handy. my wife is korean, and now I can translate to her.","on April 1, 2017",4cf39301-bd97-440f-83b7-d2ee8b0b2989,4.0 out of 5 stars,Translated,1503628511.380386,translated,4 people found this helpful.
Amazon Customer,0,I really like having this translation skill at the palm of my hand.  Good feature.,"on February 28, 2017",af7bed80-2f65-48ee-b0f5-c4a8c8edc5a6,4.0 out of 5 stars,Translated,1503628517.4457018,Language Assist is very handy.,4 people found this helpful.
S. Guerra,0,I wish it could slow the Russian words and phrases down slower so that I could pergaps learn them.  Unfortunately I have been unable to get Echo to slower it down and/or break it down.  I don't even know if it capable but I strongly do not think it is because I've tried.,"on May 17, 2017",7b4a3372-0467-4628-accd-e6d9f718a336,4.0 out of 5 stars,Translated,1503628517.474066,Works great so far I think however,2 people found this helpful.
Words and Robotics LLC,0,"I am trying to communicate with the maid in spanish, though she speaks English fluently, because it makes her smile.  I find the translation skill to be exactly what I need for me to speak in spanish.","on March 24, 2017",7e2e5952-0069-486c-a87d-7c76abafa0a3,5.0 out of 5 stars,Translated,1503628517.5108569,This is great!,4 people found this helpful.
Amazon Customer,0,My parents run a mom and pop shop in a tourist district so it really helped to have little phrases to translate in order to communicate! Definitely a good skill!,"on July 22, 2017",d462e6cc-266c-4cf5-8076-f37d2c010aea,5.0 out of 5 stars,Translated,1503628517.540341,Love it!,3 people found this helpful.
Jamie J.,0,Easy access to learn how to translate  commands to my dog in German,"on August 5, 2017",b3c01c3e-7e19-460b-8186-599fa64f882e,5.0 out of 5 stars,Translated,1503628517.56973,Love it!,4 people found this helpful.
Carrie D.,0,One of the main reasons I got this was because I wanted to learn how to say short phrases in Japanese and Ancient Greek. This did not disappoint if you wanna learn how to say small phrases in a certain language then get this skill.,"on July 27, 2017",2360860f-5eb9-489c-af63-b08873c40345,5.0 out of 5 stars,Translated,1503628517.6045702,I love it,2 people found this helpful.
Thomas R. Campbell III,0,"The ""slow"" and ""repeat"" commands work like a charm, and the translations seem to be excellent.  Get it, best I've found from among the ones available.","on July 27, 2017",4cc8a458-a924-41c2-8142-b4059357c493,5.0 out of 5 stars,Translated,1503628517.6326668,Great little app!,2 people found this helpful.
Katherine McClelland,0,"This skill is pretty helpful, but sometimes she doesn't do what I tell her to do. For example, when I ask her what is huge in Spanish, she'll say "" How are you in Spanish *Como Estes* "" And sometimes I have to try four or five times for her to understand what I said. Overall, it's a good skill.","on May 4, 2017",bc7813a2-fe73-4069-8710-4c63e150cb7e,4.0 out of 5 stars,Translated,1503628517.6537971,Pretty Good,3 people found this helpful.
Matching Socks,0,It was very hard to exit the program when I had my answer. Alexa kept asking for more words. I tried stop and no but she persisted. It got kind of annoying.,"on May 16, 2017",01f88023-98f7-4bca-a3f9-4afa5d3c5a48,3.0 out of 5 stars,Translated,1503628517.6731951,Hard to exit,2 people found this helpful.
Shawn McMurdo,1,"Nice start. Would be helpful to add follow ups like ""slowly"" and ""spell"" to say the word or phrase more slowly or spell it out if possible."".","on January 2, 2017",630d6643-d6d1-4eae-94b0-f453378f08f0,4.0 out of 5 stars,Translated,1503628517.702469,Nice start,9 people found this helpful.
Pheonix,0,Knowing german I used that language first then tested the little french I knew. Only thing. They need to slow down the speech speed of the translations. If I didnt know how it was probounced I might is it. Otherwise its awesome!!!,"on May 14, 2017",56295af8-320c-4cac-9bed-832f673347d3,4.0 out of 5 stars,Translated,1503628523.508833,Slow down,2 people found this helpful.
marianne,0,Very good to ask for a quick translation in other languages .,"on February 28, 2017",c8dae497-675c-4786-9319-dfb2c8622084,4.0 out of 5 stars,Translated,1503628523.5297768,Very handy,4 people found this helpful.
KimmieBoDimmie,0,"I'm a newbie to Alexa and learning German. So far, this is a nice app. You can even say, ""Repeat"" so you can hear the translation over and over again to learn it.","on July 18, 2017",55c6f73b-66cb-4f06-83fa-ec75a37b358a,5.0 out of 5 stars,Translated,1503628523.549702,Pretty cool,3 people found this helpful.
Double-R,0,Just opened the app and it is pretty cool. I'll keep working with it. No problem understanding my requests.,"on July 1, 2017",d33453f1-c92b-48f4-8e76-54f481dfa364,4.0 out of 5 stars,Translated,1503628523.569532,Four Stars,2 people found this helpful.
Mike Shih,0,Interesting skill! Able to translate common words and sentences. Pretty useful.,"on August 17, 2017",10827925-cdab-4a6d-a5e1-20d9623f7438,5.0 out of 5 stars,Translated,1503628523.5928042,Interesting skill,2 people found this helpful.
Schnazola,0,"It seems to work well. Interaction is natural, too.","on June 27, 2017",fb910851-0b24-4d04-8f41-6a508bd67b17,4.0 out of 5 stars,Translated,1503628523.617864,Pretty solid,3 people found this helpful.
Anonymous,0,I like it!,"on August 18, 2017",a1694593-3d28-4244-ab90-a368e97c1795,4.0 out of 5 stars,Translated,1503628523.6376672,Works most of the time,3 people found this helpful.
Amazon Customer,0,"Unfortunately, I want Cantonese-Chinese but it is not available.","on June 7, 2017",2d985eb1-9576-495f-a70a-957a0a55b9bd,4.0 out of 5 stars,Translated,1503628523.659478,"Works well, not bad.",2 people found this helpful.
tlamb,0,Great skill!!,"on July 29, 2017",f7202b1c-d73a-4f55-b0ab-0206c7d7cd12,5.0 out of 5 stars,Translated,1503628523.681531,Very helpful,3 people found this helpful.
